"adm_nm","adm_cd","node_id","node_no"
 남양주시,"31260",222000064,"30-10"
 남양주시,"31260",222000065,"30-20"
 남양주시,"31260",222000072,"167"
 남양주시,"31260",222000073,"1700"
 남양주시,"31260",222000074,"1100"
 남양주시,"31260",222000075,"2000"
 남양주시,"31260",222000076,"7007"
 남양주시,"31260",222000078,"1200"
 남양주시,"31260",222000082,"10"
 남양주시,"31260",222000084,"8002"
 남양주시,"31260",222000088,"8001"
 남양주시,"31260",222000089,"56"
 남양주시,"31260",222000090,"8012"
 남양주시,"31260",222000096,"7-8"
 남양주시,"31260",222000098,"5-1"
 남양주시,"31260",222000107,"1001"
 남양주시,"31260",222000109,"330-3"
 남양주시,"31260",222000110,땡큐60
 남양주시,"31260",222000111,"9-1"
 남양주시,"31260",222000122,"2000-1"
 남양주시,"31260",222000131,"30-5"
 남양주시,"31260",222000133,"330-2"
 남양주시,"31260",222000137,"1200-1"
 남양주시,"31260",222000139,"30-16"
 남양주시,"31260",222000165,"169"
 남양주시,"31260",222000168,"34"
 남양주시,"31260",222000169,"1003"
 남양주시,"31260",222000170,"21"
 남양주시,"31260",222000174,"99"
 남양주시,"31260",222000174,"99"
 남양주시,"31260",222000175,"99-1"
 남양주시,"31260",222000176,"38"
 남양주시,"31260",222000177,"105"
 남양주시,"31260",222000178,"8002-1"
 남양주시,"31260",222000179,M2341
 남양주시,"31260",222000180,"38-1"
 남양주시,"31260",222000181,"76"
 남양주시,"31260",222000182,"81"
 남양주시,"31260",222000183,"8-8"
 남양주시,"31260",222000185,M2344
 남양주시,"31260",222000186,"105-1"
 남양주시,"31260",222000187,"33"
 남양주시,"31260",222000190,땡큐70
 남양주시,"31260",222000191,땡큐10
 남양주시,"31260",222000192,"1006"
 남양주시,"31260",222000195,땡큐90
 남양주시,"31260",222000196,"7-9"
 남양주시,"31260",222000197,"8-9"
 남양주시,"31260",222000198,"30-21"
 남양주시,"31260",222000199,땡큐50
 남양주시,"31260",222000200,땡큐30
 남양주시,"31260",222000201,땡큐11
 남양주시,"31260",222000202,"33-2"
 남양주시,"31260",222000204,"30-17"
 남양주시,"31260",222000205,"30-8"
 남양주시,"31260",222000207,"30-19"
 남양주시,"31260",222000208,"105-2"
 남양주시,"31260",222000209,M2352
 남양주시,"31260",234000028,"10-5"
 남양주시,"31260",234000041,"330-1"
 남양주시,"31260",234000873,"100"
 남양주시,"31260",234001511,"1000-1"
 남양주시,"31260",236000050,"11"
 남양주시,"31260",241344001,땡큐99
 남양주시,"31260",241344002,"99-1"
 남양주시,"31260",241344002,"99-1"
 남양주시,"31260",241344003,"99-2"
 남양주시,"31260",241344003,"99-2"
 남양주시,"31260",241344004,"99-1A"
 남양주시,"31260",241344006,"99-2A"
 남양주시,"31260",241344007,"99-3"
 남양주시,"31260",241346001,"88"
 남양주시,"31260",241346002,땡큐88-1
 남양주시,"31260",241346003,"88-2"
 남양주시,"31260",241346005,"88-3"
 남양주시,"31260",241347002,"80"
 남양주시,"31260",241347003,"83"
 남양주시,"31260",241347005,"82A"
 남양주시,"31260",241347006,"82B"
 남양주시,"31260",241347007,땡큐20
 남양주시,"31260",241348001,"2"
 남양주시,"31260",241348002,"2-2"
 남양주시,"31260",241348004,"2A"
 남양주시,"31260",241348005,"2-2A"
 남양주시,"31260",241349001,땡큐61
 남양주시,"31260",241349004,"60"
 남양주시,"31260",241349006,"63"
 남양주시,"31260",241349007,"64"
 남양주시,"31260",241350001,"33"
 남양주시,"31260",241350002,"33-1"
 남양주시,"31260",241350003,"85"
 동두천시,"31080",215000004,"50"
 동두천시,"31080",215000008,"52"
 동두천시,"31080",215000009,"52-1"
 동두천시,"31080",215000013,"53-5"
 동두천시,"31080",215000015,"56"
 동두천시,"31080",215000018,"58-3"
 동두천시,"31080",215000019,"58-2"
 동두천시,"31080",215000021,"58"
 동두천시,"31080",215000022,"58-1"
 동두천시,"31080",215000023,"100-2"
 동두천시,"31080",215000024,"100-1"
 동두천시,"31080",215000025,"1"
 동두천시,"31080",215000028,"58-4"
 동두천시,"31080",215000030,"100"
 동두천시,"31080",215000032,"52-2"
 동두천시,"31080",215000052,"60"
 동두천시,"31080",215000055,"60-3"
 동두천시,"31080",215000062,"82"
 동두천시,"31080",215000063,"61-1"
 동두천시,"31080",215000064,"61-2"
 동두천시,"31080",215000065,"61-3"
 동두천시,"31080",215000066,"61-4"
 동두천시,"31080",215000067,"61-5"
 동두천시,"31080",215000068,"61-6"
 동두천시,"31080",215000069,"61-7"
 동두천시,"31080",215000070,"53"
 동두천시,"31080",215000074,"53-8"
 동두천시,"31080",215000080,"55-2"
 동두천시,"31080",215000081,"55-3"
 동두천시,"31080",215000083,"56-1"
 동두천시,"31080",215000084,"56-2"
 동두천시,"31080",215000088,"58-5"
 동두천시,"31080",215000089,"82-1"
 동두천시,"31080",215000094,"56-3"
 동두천시,"31080",215000102,"55-6"
 동두천시,"31080",215000106,"61-8"
 동두천시,"31080",215000118,"2"
 동두천시,"31080",215000129,"53-11"
 동두천시,"31080",215000130,"53-12"
 동두천시,"31080",215000133,"55-9"
 동두천시,"31080",215000134,"55-10"
 동두천시,"31080",215000136,"55-12"
 동두천시,"31080",215000138,"82-7"
 동두천시,"31080",215000139,"62"
 동두천시,"31080",215000140,"62-1"
 동두천시,"31080",215000141,"62-2"
 동두천시,"31080",215000142,"62-3"
 동두천시,"31080",215000143,"62-4"
 동두천시,"31080",215000144,"62-5"
 동두천시,"31080",215000146,"82-3"
 동두천시,"31080",215000147,"82-2"
 동두천시,"31080",215000148,"55-16"
 동두천시,"31080",215000149,"58-7"
 동두천시,"31080",215000150,"58-8"
 동두천시,"31080",215000151,"58-9"
 동두천시,"31080",215000152,"58-10"
 동두천시,"31080",215000153,"82-5"
 동두천시,"31080",215000157,"52-3"
 동두천시,"31080",215000158,"53-3"
 동두천시,"31080",215000163,"58-12"
 동두천시,"31080",215000164,"56-8"
 동두천시,"31080",215000165,"56-9"
 동두천시,"31080",215000170,"55-1"
 동두천시,"31080",215000178,"80-2"
 동두천시,"31080",215000198,"90-1"
 동두천시,"31080",215000199,"90-2"
 동두천시,"31080",215000200,"90-3"
 동두천시,"31080",215000201,"90-4"
 동두천시,"31080",215000201,"90-4"
 동두천시,"31080",215000205,"91"
 동두천시,"31080",215000206,"91-1"
 동두천시,"31080",215000207,"91-2"
 동두천시,"31080",215000208,"91-3"
 동두천시,"31080",215000208,"91-3"
 동두천시,"31080",215000209,"81"
 동두천시,"31080",215000210,"81-1"
 동두천시,"31080",215000211,"81-2"
 동두천시,"31080",215000212,"81-3"
 동두천시,"31080",215000214,"82-4"
 동두천시,"31080",215000215,"82-6"
 동두천시,"31080",215000216,"83"
 동두천시,"31080",215000219,"1-1"
 동두천시,"31080",215000220,"90-5"
 동두천시,"31080",215000220,"90-5"
 동두천시,"31080",215000221,"90-6"
 동두천시,"31080",215000221,"90-6"
 동두천시,"31080",215000222,"4"
 동두천시,"31080",215000223,"3"
 부천시,"31050",210000001,"50"
 부천시,"31050",210000002,"12-1"
 부천시,"31050",210000003,"50-1"
 부천시,"31050",210000004,"55"
 부천시,"31050",210000005,"55-1"
 부천시,"31050",210000006,"53"
 부천시,"31050",210000007,"56"
 부천시,"31050",210000009,"52"
 부천시,"31050",210000012,"70-2"
 부천시,"31050",210000013,"3"
 부천시,"31050",210000014,"5"
 부천시,"31050",210000016,"5-3"
 부천시,"31050",210000017,"5-4"
 부천시,"31050",210000019,"6"
 부천시,"31050",210000024,"8"
 부천시,"31050",210000026,"11"
 부천시,"31050",210000029,"23-1"
 부천시,"31050",210000033,"23-2"
 부천시,"31050",210000034,"70"
 부천시,"31050",210000036,"70-3"
 부천시,"31050",210000037,"71"
 부천시,"31050",210000038,"75"
 부천시,"31050",210000039,"700"
 부천시,"31050",210000040,"57"
 부천시,"31050",210000041,"58"
 부천시,"31050",210000042,"59"
 부천시,"31050",210000043,"60"
 부천시,"31050",210000046,"6-2"
 부천시,"31050",210000049,"56-1"
 부천시,"31050",210000052,"57-1"
 부천시,"31050",210000057,"60-1"
 부천시,"31050",210000060,"23"
 부천시,"31050",210000061,"66"
 부천시,"31050",210000062,"20"
 부천시,"31050",210000063,"27"
 부천시,"31050",210000064,"19"
 부천시,"31050",210000069,"59-1"
 부천시,"31050",210000072,"58-1"
 부천시,"31050",210000073,"25"
 부천시,"31050",210000075,"98"
 부천시,"31050",210000093,"77"
 부천시,"31050",210000098,"58-A"
 부천시,"31050",210000099,"58-B"
 부천시,"31050",210000103,"56-2"
 부천시,"31050",210000105,"33"
 부천시,"31050",210000106,"58-2"
 부천시,"31050",210000107,"77-1"
 부천시,"31050",210000108,G8808
 부천시,"31050",212000001,"88"
 부천시,"31050",212000002,"83"
 부천시,"31050",212000003,"10"
 부천시,"31050",212000005,"95"
 부천시,"31050",212000006,"16"
 부천시,"31050",241261001,"015"
 부천시,"31050",241262001,"013"
 부천시,"31050",241262002,"013-1"
 부천시,"31050",241262003,"013-2"
 부천시,"31050",241262004,"013-3"
 부천시,"31050",241262006,"013-4"
 부천시,"31050",241263002,"017"
 부천시,"31050",241263003,"017-1"
 부천시,"31050",241281001,"51"
 부천시,"31050",241281002,"51-1"
 부천시,"31050",241281003,"51-2"
 부천시,"31050",241341001,"021"
 부천시,"31050",241341002,"021-1"
 성남시,"31020",204000004,"6"
 성남시,"31020",204000005,"57"
 성남시,"31020",204000007,"357"
 성남시,"31020",204000012,"50"
 성남시,"31020",204000013,"60"
 성남시,"31020",204000017,"55"
 성남시,"31020",204000018,"100"
 성남시,"31020",204000019,"33-1"
 성남시,"31020",204000020,"33"
 성남시,"31020",204000021,"51"
 성남시,"31020",204000022,"220"
 성남시,"31020",204000024,"9407"
 성남시,"31020",204000026,"52"
 성남시,"31020",204000029,"200"
 성남시,"31020",204000032,"240"
 성남시,"31020",204000039,"330"
 성남시,"31020",204000040,"340"
 성남시,"31020",204000041,"9004"
 성남시,"31020",204000044,"350"
 성남시,"31020",204000046,"9003"
 성남시,"31020",204000048,"250"
 성남시,"31020",204000051,"390"
 성남시,"31020",204000056,"4500"
 성남시,"31020",204000057,"3330"
 성남시,"31020",204000059,"9507"
 성남시,"31020",204000060,"103"
 성남시,"31020",204000065,"9607"
 성남시,"31020",204000067,"341"
 성남시,"31020",204000070,"9007"
 성남시,"31020",204000073,"315"
 성남시,"31020",204000076,"382"
 성남시,"31020",204000079,"380"
 성남시,"31020",204000082,G8110
 성남시,"31020",204000083,"100출"
 성남시,"31020",204000084,"331"
 성남시,"31020",204000131,"370"
 성남시,"31020",204000133,"50-1"
 성남시,"31020",204000139,"231"
 성남시,"31020",204000141,"9200"
 성남시,"31020",204000145,누리1
 성남시,"31020",204000146,누리2
 성남시,"31020",204000147,누리3
 성남시,"31020",204000149,반디1
 성남시,"31020",204000150,반디1-1
 성남시,"31020",204000151,"720-1A"
 성남시,"31020",204000152,반디2
 성남시,"31020",204000153,"9400"
 성남시,"31020",204000155,누리4
 성남시,"31020",204000155,누리4
 성남시,"31020",204000156,"9800"
 성남시,"31020",204000159,"342"
 성남시,"31020",204000162,"360"
 성남시,"31020",204000163,"310"
 성남시,"31020",204000170,"3100"
 성남시,"31020",205000001,"70"
 성남시,"31020",205000002,"333"
 성남시,"31020",205000003,"3-1"
 성남시,"31020",206000003,"300"
 성남시,"31020",228000179,"101"
 성남시,"31020",234000002,"9000"
 성남시,"31020",234000051,"3500"
 성남시,"31020",234000886,"9300"
 성남시,"31020",234001237,"8106"
 성남시,"31020",234001574,"9000-1"
 성남시,"31020",241213002,"88-1"
 성남시,"31020",241213006,"88"
 성남시,"31020",241215001,"3-2"
 성남시,"31020",241215002,"3-1"
 성남시,"31020",241215003,"3"
 성남시,"31020",241215006,"73-1"
 성남시,"31020",241215007,"73(맞춤형)"
 성남시,"31020",241215008,"73-2"
 성남시,"31020",241216002,"21"
 성남시,"31020",241216003,"3-5"
 성남시,"31020",241216004,"3-6"
 성남시,"31020",241217001,"7"
 성남시,"31020",241217002,"7-2"
 성남시,"31020",241218001,"10"
 성남시,"31020",241218002,"10-1"
 성남시,"31020",241218003,"10-2"
 성남시,"31020",241219001,"109"
 성남시,"31020",241219002,"111(맞춤형)"
 성남시,"31020",241219003,"117"
 성남시,"31020",241219004,"115"
 성남시,"31020",241219005,"110"
 성남시,"31020",241219006,"107"
 성남시,"31020",241219007,"111"
 성남시,"31020",241219008,"109-1"
 성남시,"31020",241220001,"3-3"
 성남시,"31020",241221001,"8-1"
 성남시,"31020",241221002,"8"
 성남시,"31020",241221003,"77"
 성남시,"31020",241221004,"75"
 성남시,"31020",241221007,"78"
 성남시,"31020",241222003,"7"
 성남시,"31020",241222004,"7-1"
 성남시,"31020",241222005,"32"
 성남시,"31020",241223003,"602"
 성남시,"31020",241223004,"602-1A"
 성남시,"31020",241223008,"602-2B"
 성남시,"31020",241224001,"2"
 성남시,"31020",241224004,"19"
 성남시,"31020",241225001,"67"
 성남시,"31020",241225005,"76"
 성남시,"31020",241225006,"71"
 성남시,"31020",241225007,"66"
 성남시,"31020",241343001,"810"
 성남시,"31020",241343002,"811"
 성남시,"31020",241343003,"812"
 수원시,"31010",200000006,"300"
 수원시,"31010",200000010,"900"
 수원시,"31010",200000015,"909"
 수원시,"31010",200000023,"83-1"
 수원시,"31010",200000024,"310"
 수원시,"31010",200000025,"92"
 수원시,"31010",200000028,"301"
 수원시,"31010",200000029,"92-1"
 수원시,"31010",200000031,"300-1"
 수원시,"31010",200000032,"16"
 수원시,"31010",200000037,"13"
 수원시,"31010",200000039,"7"
 수원시,"31010",200000040,"7-2"
 수원시,"31010",200000043,"64"
 수원시,"31010",200000045,"7-1"
 수원시,"31010",200000049,"112"
 수원시,"31010",200000051,"16-1"
 수원시,"31010",200000053,"20"
 수원시,"31010",200000054,"82-1"
 수원시,"31010",200000055,"25"
 수원시,"31010",200000056,"25-2"
 수원시,"31010",200000069,"13-1"
 수원시,"31010",200000070,"11-1"
 수원시,"31010",200000074,"27"
 수원시,"31010",200000076,"5"
 수원시,"31010",200000078,"62-1"
 수원시,"31010",200000085,"98"
 수원시,"31010",200000090,"13-5"
 수원시,"31010",200000095,"3"
 수원시,"31010",200000097,"2-1"
 수원시,"31010",200000099,"37"
 수원시,"31010",200000101,"4-1"
 수원시,"31010",200000103,"9"
 수원시,"31010",200000104,"3000"
 수원시,"31010",200000107,"88"
 수원시,"31010",200000108,"3003"
 수원시,"31010",200000109,"7002"
 수원시,"31010",200000110,"3007"
 수원시,"31010",200000112,"7000"
 수원시,"31010",200000115,"5100"
 수원시,"31010",200000119,"7001"
 수원시,"31010",200000120,"2007"
 수원시,"31010",200000134,"32-5"
 수원시,"31010",200000144,"99"
 수원시,"31010",200000145,"3002"
 수원시,"31010",200000146,"80"
 수원시,"31010",200000148,"35"
 수원시,"31010",200000150,"7800"
 수원시,"31010",200000157,"2-2"
 수원시,"31010",200000182,"20-1"
 수원시,"31010",200000185,"13-4"
 수원시,"31010",200000186,"9-1"
 수원시,"31010",200000196,"99-2"
 수원시,"31010",200000199,"88-1"
 수원시,"31010",200000202,"61"
 수원시,"31010",200000205,"8800"
 수원시,"31010",200000208,"81"
 수원시,"31010",200000211,"20-2"
 수원시,"31010",200000234,"25-5"
 수원시,"31010",200000236,"32-3"
 수원시,"31010",200000262,G5100
 수원시,"31010",200000265,"30-1"
 수원시,"31010",200000266,"19"
 수원시,"31010",200000269,"123A"
 수원시,"31010",200000272,"32-4"
 수원시,"31010",200000274,"3008"
 수원시,"31010",200000277,"123D"
 수원시,"31010",200000283,"3000(예약)"
 수원시,"31010",200000284,"7770(예약)"
 수원시,"31010",200000285,"7780(예약)"
 수원시,"31010",200000286,"7800(예약)"
 수원시,"31010",200000288,"16-2"
 수원시,"31010",200000289,"3002예약"
 수원시,"31010",200000290,"3007예약"
 수원시,"31010",200000293,"3003예약"
 수원시,"31010",200000296,"5100예약"
 수원시,"31010",200000297,"8800예약"
 수원시,"31010",200000307,P9100(출근)
 수원시,"31010",200000308,P9100(퇴근)
 수원시,"31010",200000314,"4000"
 수원시,"31010",200000315,"7-1A"
 수원시,"31010",233000007,"777"
 수원시,"31010",233000011,"34"
 수원시,"31010",233000012,"34-1"
 수원시,"31010",233000031,"7770"
 수원시,"31010",233000032,"7780"
 수원시,"31010",233000083,"30"
 수원시,"31010",233000087,"42"
 수원시,"31010",233000271,"9802"
 수원시,"31010",233000272,"8472"
 수원시,"31010",233000273,"8471"
 수원시,"31010",233000355,P9110(출근)
 수원시,"31010",233000356,P9110(퇴근)
 수원시,"31010",234000013,"1007-1"
 수원시,"31010",234000016,"1112"
 수원시,"31010",241201001,"1"
 수원시,"31010",241201002,"2"
 수원시,"31010",241201005,"6"
 수원시,"31010",241201006,"7"
 수원시,"31010",241202001,"2-1"
 수원시,"31010",241202003,"2-5"
 수원시,"31010",241202003,"2-5"
 수원시,"31010",241203001,"21"
 수원시,"31010",241204001,"27"
 수원시,"31010",241204002,"25"
 수원시,"31010",241204003,"27-1"
 수원시,"31010",241204004,"27-2"
 수원시,"31010",241204006,"25-2"
 수원시,"31010",241204007,"27-3"
 수원시,"31010",241204008,"27-5"
 수원시,"31010",241204009,"27-6"
 수원시,"31010",241204010,"27-8"
 시흥시,"31150",210000027,"12"
 시흥시,"31150",216000040,"97"
 시흥시,"31150",216000047,"5602"
 시흥시,"31150",217000009,"32"
 시흥시,"31150",224000002,"21"
 시흥시,"31150",224000003,"23"
 시흥시,"31150",224000004,"31"
 시흥시,"31150",224000005,"31-9"
 시흥시,"31150",224000007,"25"
 시흥시,"31150",224000010,"63"
 시흥시,"31150",224000011,"20-1"
 시흥시,"31150",224000019,"3200"
 시흥시,"31150",224000020,"26"
 시흥시,"31150",224000021,"28"
 시흥시,"31150",224000022,"29"
 시흥시,"31150",224000027,"26-1"
 시흥시,"31150",224000028,"31-3"
 시흥시,"31150",224000029,"530"
 시흥시,"31150",224000030,"36"
 시흥시,"31150",224000033,"7"
 시흥시,"31150",224000034,"99-2"
 시흥시,"31150",224000035,"99-3"
 시흥시,"31150",224000036,"11-A"
 시흥시,"31150",224000037,"11-B"
 시흥시,"31150",224000038,"11-C"
 시흥시,"31150",224000038,"11-C"
 시흥시,"31150",224000040,"5604"
 시흥시,"31150",224000045,"37"
 시흥시,"31150",224000046,"37-1"
 시흥시,"31150",224000047,"3300"
 시흥시,"31150",224000050,"3400"
 시흥시,"31150",224000051,"13"
 시흥시,"31150",224000052,"5200"
 시흥시,"31150",224000053,"16"
 시흥시,"31150",224000054,"3500"
 시흥시,"31150",224000055,"15"
 시흥시,"31150",224000056,"3201"
 시흥시,"31150",224000057,"3301"
 시흥시,"31150",224000058,"60"
 시흥시,"31150",224000059,"70"
 시흥시,"31150",224000060,"27"
 시흥시,"31150",233000362,P9530(출근)
 시흥시,"31150",233000363,P9540(출근)
 시흥시,"31150",233000364,P9530(퇴근)
 시흥시,"31150",233000365,P9540(퇴근)
 시흥시,"31150",241230001,"8"
 시흥시,"31150",241230002,"8-1"
 시흥시,"31150",241374001,"2"
 시흥시,"31150",241374002,"1-A"
 시흥시,"31150",241374003,"1-B"
 시흥시,"31150",241374004,"3"
 시흥시,"31150",241374005,N1-A
 시흥시,"31150",241374006,N1-B
 시흥시,"31150",241374007,"5"
 시흥시,"31150",241374008,"6"
 시흥시,"31150",241374009,"6-1"
 시흥시,"31150",241374010,"5(주말)"
 안산시,"31090",216000001,"707"
 안산시,"31090",216000002,"66"
 안산시,"31090",216000003,"71"
 안산시,"31090",216000004,"22"
 안산시,"31090",216000006,"125"
 안산시,"31090",216000007,"123"
 안산시,"31090",216000009,"727-1"
 안산시,"31090",216000010,"99-1"
 안산시,"31090",216000011,"55"
 안산시,"31090",216000016,"62"
 안산시,"31090",216000019,"31-7"
 안산시,"31090",216000020,"38"
 안산시,"31090",216000021,"301"
 안산시,"31090",216000023,"88"
 안산시,"31090",216000026,"3100"
 안산시,"31090",216000030,"501A"
 안산시,"31090",216000031,"727"
 안산시,"31090",216000035,"71-1"
 안산시,"31090",216000037,"10"
 안산시,"31090",216000041,"5"
 안산시,"31090",216000043,"3101"
 안산시,"31090",216000044,M6410
 안산시,"31090",216000046,"5609"
 안산시,"31090",216000049,"4-1"
 안산시,"31090",216000051,"8-1"
 안산시,"31090",216000054,"500"
 안산시,"31090",216000055,"501B"
 안산시,"31090",216000060,"300"
 안산시,"31090",216000064,"310"
 안산시,"31090",216000066,"9"
 안산시,"31090",216000067,"20"
 안산시,"31090",216000068,"10-1"
 안산시,"31090",216000070,"707-1"
 안산시,"31090",216000073,"3"
 안산시,"31090",216000074,"7"
 안산시,"31090",216000075,"50"
 안산시,"31090",216000076,"34"
 안산시,"31090",216000077,"6"
 안산시,"31090",216000078,"2"
 안산시,"31090",216000079,"737"
 안산시,"31090",216000081,"80A"
 안산시,"31090",216000082,"80B"
 안산시,"31090",216000083,"8"
 안산시,"31090",216000084,"90"
 안산시,"31090",216000085,"16"
 안산시,"31090",216000086,"70A"
 안산시,"31090",216000087,"70B"
 안산시,"31090",216000088,"9-1"
 안산시,"31090",217000002,"101"
 안산시,"31090",217000003,"52"
 안산시,"31090",217000004,"77"
 안산시,"31090",217000005,"511"
 안산시,"31090",217000006,"61"
 안산시,"31090",217000006,"61"
 안산시,"31090",217000007,"99"
 안산시,"31090",217000012,"350"
 안산시,"31090",217000013,"320"
 안산시,"31090",217000014,"110"
 안산시,"31090",224000012,"30"
 안산시,"31090",224000012,"30"
 안산시,"31090",224000014,"30-2"
 안산시,"31090",224000015,"98"
 안산시,"31090",224000016,"76"
 안성시,"31220",231000005,"370"
 안성시,"31220",231000006,"70"
 안성시,"31220",231000007,"1"
 안성시,"31220",231000011,"1-3"
 안성시,"31220",231000012,"2"
 안성시,"31220",231000013,"2-1"
 안성시,"31220",231000014,"2-2"
 안성시,"31220",231000015,"2-3"
 안성시,"31220",231000016,"7-1"
 안성시,"31220",231000018,"1-1"
 안성시,"31220",231000019,"1-2"
 안성시,"31220",231000020,"1-4"
 안성시,"31220",231000021,"1-6"
 안성시,"31220",231000023,"1-9"
 안성시,"31220",231000024,"1-8"
 안성시,"31220",231000025,"7"
 안성시,"31220",231000026,"7-2"
 안성시,"31220",231000027,"7-4"
 안성시,"31220",231000028,"7-3"
 안성시,"31220",231000029,"15-1"
 안성시,"31220",231000030,"15-2"
 안성시,"31220",231000031,"15-3"
 안성시,"31220",231000032,"15"
 안성시,"31220",231000033,"60"
 안성시,"31220",231000034,"60-3"
 안성시,"31220",231000035,"60-1"
 안성시,"31220",231000037,"20"
 안성시,"31220",231000040,"20-3"
 안성시,"31220",231000041,"20-2"
 안성시,"31220",231000042,"20-6"
 안성시,"31220",231000045,"100"
 안성시,"31220",231000046,"100-1"
 안성시,"31220",231000047,"100-2"
 안성시,"31220",231000049,"50-2"
 안성시,"31220",231000050,"50-3"
 안성시,"31220",231000051,"50-1"
 안성시,"31220",231000053,"50-5"
 안성시,"31220",231000054,"50-6"
 안성시,"31220",231000056,"50-7"
 안성시,"31220",231000058,"17"
 안성시,"31220",231000059,"35"
 안성시,"31220",231000061,"3-2"
 안성시,"31220",231000062,"3-1"
 안성시,"31220",231000064,"3-3"
 안성시,"31220",231000065,"3-4"
 안성시,"31220",231000067,"3-5"
 안성시,"31220",231000068,"3-7"
 안성시,"31220",231000069,"3-8"
 안성시,"31220",231000070,"3-9"
 안성시,"31220",231000071,"3-11"
 안성시,"31220",231000072,"3"
 안성시,"31220",231000073,"2-5"
 안성시,"31220",231000074,"2-6"
 안성시,"31220",231000075,"2-8"
 안성시,"31220",231000078,"10-2"
 안성시,"31220",231000081,"10-6"
 안성시,"31220",231000082,"10-4"
 안성시,"31220",231000085,"5"
 안성시,"31220",231000086,"5-2"
 안성시,"31220",231000088,"5-1"
 안성시,"31220",231000090,"38-1"
 안성시,"31220",231000094,"37"
 안성시,"31220",231000099,"50-8"
 안성시,"31220",231000100,"7-5"
 안성시,"31220",231000101,"7-6"
 안성시,"31220",231000103,"7-7"
 안성시,"31220",231000105,"5-5"
 안성시,"31220",231000106,"100-3"
 안성시,"31220",231000108,"35-2"
 안성시,"31220",231000109,"15-4"
 안성시,"31220",231000111,"7-8"
 안성시,"31220",231000118,"380"
 안성시,"31220",231000119,"10-7"
 안성시,"31220",231000121,"20-1"
 안성시,"31220",231000122,"8-2"
 안성시,"31220",231000125,"2-11"
 안성시,"31220",231000126,"1-5"
 안성시,"31220",231000128,"37-1"
 안성시,"31220",231000132,"8-1"
 안양시,"31040",208000001,"15"
 안양시,"31040",208000002,"15-2"
 안양시,"31040",208000004,"11-2"
 안양시,"31040",208000005,"11-5"
 안양시,"31040",208000006,"11-3"
 안양시,"31040",208000007,"1"
 안양시,"31040",208000008,"3"
 안양시,"31040",208000009,"81"
 안양시,"31040",208000010,"8-1"
 안양시,"31040",208000011,"8-2"
 안양시,"31040",208000012,"88"
 안양시,"31040",208000013,"6"
 안양시,"31040",208000014,"20"
 안양시,"31040",208000015,"5-2"
 안양시,"31040",208000016,"5"
 안양시,"31040",208000017,"51"
 안양시,"31040",208000018,"60"
 안양시,"31040",208000019,"9"
 안양시,"31040",208000020,"9-3"
 안양시,"31040",208000021,"1-2"
 안양시,"31040",208000024,"1-1"
 안양시,"31040",208000025,"10"
 안양시,"31040",208000026,"917"
 안양시,"31040",208000028,"8"
 안양시,"31040",208000029,"22"
 안양시,"31040",208000030,"52"
 안양시,"31040",208000032,"87"
 안양시,"31040",208000033,"15-1"
 안양시,"31040",208000035,"52-1"
 안양시,"31040",208000036,"1-5"
 안양시,"31040",208000038,"83"
 안양시,"31040",208000039,"60-1"
 안양시,"31040",208000041,"80"
 안양시,"31040",208000063,M5333
 안양시,"31040",208000065,"55"
 안양시,"31040",208000067,"33"
 안양시,"31040",241245001,"5"
 안양시,"31040",241245002,"1"
 안양시,"31040",241245003,"5-5"
 안양시,"31040",241245004,"5-3"
 안양시,"31040",241245005,"8"
 안양시,"31040",241245006,"01"
 안양시,"31040",241245007,"70"
 안양시,"31040",241247001,"7"
 안양시,"31040",241247001,"7"
 안양시,"31040",241247003,"3-1"
 안양시,"31040",241247003,"3-1"
 안양시,"31040",241248001,"9"
 안양시,"31040",241249001,"10-2"
 안양시,"31040",241249002,"10-1"
 안양시,"31040",241250001,"5-1"
 안양시,"31040",241251001,"6"
 안양시,"31040",241251002,"06"
 안양시,"31040",241252001,"6-1"
 안양시,"31040",241252002,"6-2"
 안양시,"31040",241252003,"6-3"
 안양시,"31040",241252004,"6-5"
 안양시,"31040",241253001,"2"
 안양시,"31040",241253002,"2-1"
 양주시,"31260",207000053,"31"
 양주시,"31260",208000064,"91"
 양주시,"31260",235000002,"78"
 양주시,"31260",235000004,"77"
 양주시,"31260",235000019,"80"
 양주시,"31260",235000020,"118"
 양주시,"31260",235000021,"82"
 양주시,"31260",235000022,"83"
 양주시,"31260",235000023,"73-1"
 양주시,"31260",235000024,"81-1"
 양주시,"31260",235000025,"81-2"
 양주시,"31260",235000080,"19"
 양주시,"31260",235000081,"19-1"
 양주시,"31260",235000084,"90"
 양주시,"31260",235000085,"1100"
 양주시,"31260",235000088,"365"
 양주시,"31260",235000089,"365-1"
 양주시,"31260",235000090,"365-2"
 양주시,"31260",235000091,"701"
 양주시,"31260",235000092,G1300
 양주시,"31260",235000094,"81"
 양주시,"31260",235000097,"700"
 양주시,"31260",235000099,"22"
 양주시,"31260",235000103,"8906"
 양주시,"31260",235000104,G1200
 양주시,"31260",235000105,"99"
 양주시,"31260",235000113,"87"
 양주시,"31260",241206001,"28"
 양주시,"31260",241206002,"50"
 양주시,"31260",241206003,"51"
 양주시,"31260",241446001,"3"
 양주시,"31260",241446001,"3"
 양주시,"31260",241446002,"3-1"
 양주시,"31260",241446003,"13"
