bus_route_id,bus_route_nm,seq,st_id,ars_id,st_nm,gps_x,gps_y,pos_x,pos_y,dist_next_st,time_next_st,trn_st_id,city_nm
100100181,1224,7,110000291,11392,상계역,127.0730637298,37.6592863705,,,,,,서울
100100181,1224,8,110000293,11394,중계주공3단지,127.0772632777,37.6569694888,,,,,,서울
100100181,1224,9,110000295,11396,중계주공4단지,127.078089386,37.6550474958,,,,,,서울
100100181,1224,10,110000247,11348,중계1동주민센터,127.0772765823,37.6519679266,,,,,,서울
100100181,1224,11,110000248,11349,은행사거리,127.0766050146,37.6488455439,,,,,,서울
100100181,1224,12,110000253,11354,중계주공10단지.중계건영3차아파트,127.0739639586,37.647644168,,,,,,서울
100100181,1224,13,110000256,11357,노원구민체육센터,127.0712771648,37.6477236706,,,,,,서울
100100181,1224,14,110000279,11380,목련아파트상가,127.0700462203,37.6468902229,,,,,,서울
100100181,1224,15,110000280,11381,중계목화아파트4단지,127.0715162754,37.643566149,,,,,,서울
100100181,1224,16,110000337,11438,노원경찰서,127.0723129965,37.641825354,,,,,,서울
100100181,1224,17,110000335,11436,하계1동주민센터,127.0729634977,37.6404744601,,,,,,서울
100100181,1224,18,110000333,11434,골마을근린공원,127.0744265397,37.6383451615,,,,,,서울
100100181,1224,19,110000325,11426,하계역,127.0695594596,37.6367787075,,,,,,서울
100100181,1224,20,110000347,11448,하계장미아파트,127.0689471007,37.6341182076,,,,,,서울
100100181,1224,21,110000589,11803,경춘선숲길방문자센터,127.0704305578,37.6316840193,,,,,,서울
100100181,1224,22,110000587,11801,청솔7단지앞,127.0722710016,37.6316781808,,,,,,서울
100100181,1224,23,110000345,11446,한천중학교,127.0735115633,37.6310403867,,,,,,서울
100100181,1224,24,110000021,11121,서울과학기술대앞,127.0763799377,37.6302276123,,,,,,서울
100100181,1224,25,110000683,11170,공릉동.동신아파트앞,127.077747623,37.62806084,,,,,,서울
100100181,1224,26,110000028,11128,원자력병원입구,127.0791881134,37.6265783573,,,,,,서울
100100181,1224,27,110000032,11132,안마을,127.0794594493,37.6236930744,,,,,,서울
100100181,1224,28,110000030,11130,두산힐스빌아파트,127.0789297074,37.6213648246,,,,,,서울
100100181,1224,29,110000015,11115,태릉사거리,127.0782949212,37.6190363306,,,,,,서울
100100181,1224,30,106000118,07213,묵동구길,127.0792057351,37.6160238323,,,,,,서울
100100181,1224,31,106000120,07215,묵1동주민센터입구.먹골역,127.0778473065,37.6125854602,,,,,,서울
100100181,1224,32,106000325,07425,먹골역,127.0779570571,37.6089467747,,,,,,서울
100100181,1224,33,106000011,07105,한국전력동부지사,127.0783061938,37.6071476343,,,,,,서울
100100181,1224,34,106000013,07107,지하철7호선중화역,127.0791862331,37.6026252549,,,,,,서울
100100181,1224,35,106000015,07109,국민은행중화동지점,127.0799291385,37.5988354686,,,,,,서울
100100181,1224,36,106000005,07005,중랑역.동부시장,127.0761560918,37.5940094539,,,,,,서울
100100181,1224,37,105000009,06009,중랑교,127.0676810035,37.5917480294,,,,,,서울
100100181,1224,38,105000011,06011,삼육서울병원,127.0606744947,37.5896880345,,,,,,서울
100100181,1224,39,105000013,06013,시조사삼거리,127.0570373889,37.588654758,,,,,,서울
100100181,1224,40,105000014,06014,떡전교사거리.동대문노인복지관,127.0520846119,37.5865107343,,,,,,서울
100100181,1224,41,105000228,06315,청량리미주상가앞,127.0473139418,37.5819117606,,,,,,서울
100100181,1224,42,105000402,06020,청량리역환승센터,127.0454190947,37.5806579558,,,,,,서울
100100181,1224,43,105000200,06286,동대문중앙새마을금고,127.041307766,37.5830530018,,,,,,서울
100100181,1224,44,105000082,06168,제기동주민센터.서울약령시앞,127.0384739296,37.5819225143,,,,,,서울
100100181,1224,45,105000289,06418,청량리수산시장,127.0408458528,37.5786941274,,,,,,서울
100100181,1224,46,105000447,06018,청량리역환승센터,127.0456563466,37.580381279,,,,,,서울
100100181,1224,47,105000030,06114,서울성심병원,127.0507898583,37.5846696462,,,,,,서울
100100181,1224,48,105000033,06117,휘경동입구,127.055221,37.587708,,,,,,서울
100100181,1224,49,105000012,06012,삼육서울병원,127.063382,37.590345,,,,,,서울
100100181,1224,50,105000010,06010,중랑교,127.0669140569,37.5913867991,,,,,,서울
100100181,1224,51,106000006,07006,중랑역.동부시장,127.0750945194,37.5935930219,,,,,,서울
100100181,1224,52,106000016,07110,중화동한신아파트,127.0800736519,37.5990656913,,,,,,서울
100100181,1224,53,106000014,07108,지하철7호선중화역,127.079346896,37.6028294696,,,,,,서울
100100181,1224,54,106000012,07106,한국전력동부지사,127.0787312546,37.6060254115,,,,,,서울
100100181,1224,55,106000326,07426,먹골역,127.0780638023,37.6093522293,,,,,,서울
100100181,1224,56,106000119,07214,묵1동주민센터입구.먹골역,127.0778432377,37.6118554334,,,,,,서울
100100181,1224,57,106000117,07212,묵동구길,127.0789356636,37.6155720778,,,,,,서울
100100181,1224,58,110000012,11112,태릉사거리,127.0781709162,37.6194518846,,,,,,서울
100100181,1224,59,110000031,11131,두산힐스빌아파트,127.0789848283,37.621373072,,,,,,서울
100100181,1224,60,110000029,11129,안마을,127.0794910377,37.6236992694,,,,,,서울
100100181,1224,61,110000057,11157,원자력병원공릉동삼익2차아파트,127.0796747555,37.6260043673,,,,,,서울
100100181,1224,62,110000024,11124,동부아파트,127.0783291088,37.6274368787,,,,,,서울
100100181,1224,63,110000317,11418,서울과학기술대앞,127.0761420011,37.6306637438,,,,,,서울
100100181,1224,64,110000344,11445,경기기계공업고등학교,127.074071493,37.6310001458,,,,,,서울
100100181,1224,65,110000653,11505,경춘선숲길방문자센터,127.0705648071,37.6317258311,,,,,,서울
100100181,1224,66,110000316,11417,하계미성아파트,127.0688318765,37.6348121257,,,,,,서울
100100181,1224,67,110000324,11425,하계미성아파트.을지병원,127.0694564001,37.6365602067,,,,,,서울
100100181,1224,68,110000328,11429,한성여객종점,127.0707323267,37.6373499931,,,,,,서울
100100181,1224,69,110000695,11433,대진고등학교,127.0733137574,37.6379659285,,,,,,서울
100100181,1224,70,110000334,11435,서울온천,127.0743128874,37.639369407,,,,,,서울
100100181,1224,71,110000336,11437,노원경찰서.혜성여고,127.0723823886,37.6420528175,,,,,,서울
100100181,1224,72,110000341,11442,하계현대아파트,127.0710261009,37.6449220911,,,,,,서울
100100181,1224,73,110000257,11358,롯데마트,127.0701324491,37.6473672698,,,,,,서울
100100181,1224,74,110000255,11356,노원구민체육센터,127.0709657503,37.6476436165,,,,,,서울
100100181,1224,75,110000254,11355,롯데우성아파트,127.0740001424,37.6475562368,,,,,,서울
100100181,1224,76,110000313,11414,은행사거리,127.0767658385,37.6495078022,,,,,,서울
100100181,1224,77,110000297,11398,중계1동주민센터,127.0774248297,37.6519476527,,,,,,서울
100100181,1224,78,110000296,11397,중계주공4단지,127.07823401,37.6537549598,,,,,,서울
100100181,1224,79,110000294,11395,중계주공2단지,127.077945,37.656805,,,,,,서울
100100181,1224,80,110000292,11393,상계역,127.0730466428,37.6594325767,,,,,,서울
100100181,1224,81,110000290,11391,상계역,127.074188199,37.6614040754,,,,,,서울
100100181,1224,82,110000131,11231,불암대림아파트,127.0761813151,37.6637457227,,,,,,서울
100100181,1224,83,110000129,11229,상계시장,127.0771622658,37.6650865926,,,,,,서울
100100181,1224,84,110000128,11228,동아불암아파트,127.0785355568,37.666939804,,,,,,서울
100100181,1224,85,110000124,11224,흥안운수종점,127.080883934,37.669786602,,,,,,서울
100100181,1224,86,110000132,11232,흥안운수상계4동종점,127.0824108539,37.6708103206,,,,,,서울
100100183,1226,1,107000045,08135,한국과학기술연구원입구,127.0447746193,37.6043772721,,,,,,서울
100100183,1226,2,107000176,08271,한국과학기술연구원입구,127.0450885154,37.6041018005,,,,,,서울
100100183,1226,3,107000177,08272,대농빌라앞,127.0433257276,37.6018387668,,,,,,서울
100100183,1226,4,107000237,08334,월곡2SH빌아파트,127.042078554,37.5972359828,,,,,,서울
100100183,1226,5,105000474,08273,월곡샹그레빌아파트,127.0407965137,37.595480612,,,,,,서울
100100183,1226,6,105000191,06277,국방연구원,127.040058583,37.5912080849,,,,,,서울
100100183,1226,7,105000192,06278,세종대왕기념관,127.0424120915,37.5898595949,,,,,,서울
100100183,1226,8,105000194,06280,영휘원사거리.(구)홍릉사거리,127.0432458455,37.5860154669,,,,,,서울
100100183,1226,9,105000196,06282,동대문경찰서,127.0439598775,37.5838341169,,,,,,서울
100100183,1226,10,105000199,06285,현대코아,127.0447213892,37.5814993238,,,,,,서울
100100183,1226,11,105000480,06022,청량리.청과물도매시장,127.0406921658,37.5788207952,,,,,,서울
100100183,1226,12,105000081,06167,경동시장앞,127.0386270666,37.5820037522,,,,,,서울
100100183,1226,13,105000201,06287,동대문중앙새마을금고,127.0419716778,37.5829871582,,,,,,서울
100100183,1226,14,105000197,06283,동대문경찰서,127.0441897885,37.5835439547,,,,,,서울
100100183,1226,15,105000195,06281,영휘원사거리.(구)홍릉사거리,127.0433859454,37.5859978236,,,,,,서울
100100183,1226,16,105000193,06279,세종대왕기념관,127.0423644171,37.5904690655,,,,,,서울
100100183,1226,17,105000190,06276,국방연구원,127.041035621,37.5913141212,,,,,,서울
100100183,1226,18,107000178,08274,월곡샹그레빌아파트,127.0409286033,37.595451898,,,,,,서울
100100183,1226,19,107000496,08240,신종월교,127.0412654657,37.5975815105,,,,,,서울
100100183,1226,20,107000296,08396,월곡래미안루나밸리,127.0411526517,37.5999329183,,,,,,서울
100100183,1226,21,107000042,08132,월곡역,127.0413962302,37.6016759895,,,,,,서울
100100183,1226,22,107000044,08134,동덕여대앞,127.0427380619,37.6030780961,,,,,,서울
100100184,1227,1,110000327,11428,한성여객종점,127.0700074499,37.6381165585,,,,,,서울
100100184,1227,2,110000365,11466,청구빌라.연촌초등학교,127.0716052229,37.6351135153,,,,,,서울
100100184,1227,3,110000369,11470,하계1치안센터,127.0722607983,37.6329487985,,,,,,서울
100100184,1227,4,110000345,11446,한천중학교,127.0735115633,37.6310403867,,,,,,서울
100100184,1227,5,110000021,11121,서울과학기술대앞,127.0763799377,37.6302276123,,,,,,서울
100100184,1227,6,110000683,11170,공릉동.동신아파트앞,127.077747623,37.62806084,,,,,,서울
100100184,1227,7,110000028,11128,원자력병원입구,127.0791881134,37.6265783573,,,,,,서울
100100184,1227,8,110000032,11132,안마을,127.0794594493,37.6236930744,,,,,,서울
100100184,1227,9,110000030,11130,두산힐스빌아파트,127.0789297074,37.6213648246,,,,,,서울
100100184,1227,10,110000015,11115,태릉사거리,127.0782949212,37.6190363306,,,,,,서울
100100184,1227,11,106000118,07213,묵동구길,127.0792057351,37.6160238323,,,,,,서울
100100184,1227,12,106000120,07215,묵1동주민센터입구.먹골역,127.0778473065,37.6125854602,,,,,,서울
100100184,1227,13,106000325,07425,먹골역,127.0779570571,37.6089467747,,,,,,서울
100100184,1227,14,106000011,07105,한국전력동부지사,127.0783061938,37.6071476343,,,,,,서울
100100184,1227,15,106000013,07107,지하철7호선중화역,127.0791862331,37.6026252549,,,,,,서울
100100184,1227,16,106000015,07109,국민은행중화동지점,127.0799291385,37.5988354686,,,,,,서울
100100184,1227,17,106000005,07005,중랑역.동부시장,127.0761560918,37.5940094539,,,,,,서울
100100184,1227,18,105000009,06009,중랑교,127.0676810035,37.5917480294,,,,,,서울
100100184,1227,19,105000011,06011,삼육서울병원,127.0606744947,37.5896880345,,,,,,서울
100100184,1227,20,105000013,06013,시조사삼거리,127.0570373889,37.588654758,,,,,,서울
100100184,1227,21,105000014,06014,떡전교사거리.동대문노인복지관,127.0520846119,37.5865107343,,,,,,서울
100100184,1227,22,105000029,06113,서울성심병원,127.0502968374,37.5843615354,,,,,,서울
100100184,1227,23,105000228,06315,청량리미주상가앞,127.0473139418,37.5819117606,,,,,,서울
100100184,1227,24,105000402,06020,청량리역환승센터,127.0454190947,37.5806579558,,,,,,서울
100100184,1227,25,105000197,06283,동대문경찰서,127.0441897885,37.5835439547,,,,,,서울
100100184,1227,26,105000195,06281,영휘원사거리.(구)홍릉사거리,127.0433859454,37.5859978236,,,,,,서울
100100184,1227,27,105000557,06780,정화여자중.상업고등학교,127.041681835,37.5867232801,,,,,,서울
100100184,1227,28,105000203,06289,제기동한신아파트,127.0373626297,37.5866105168,,,,,,서울
100100184,1227,29,105000205,06291,제기시장,127.0349914136,37.5865296032,,,,,,서울
100100184,1227,30,105000089,06175,고려대학교앞,127.0347492384,37.5881642203,,,,,,서울
100100184,1227,31,105000088,06174,고려대역.고대앞삼거리,127.0367938167,37.5888049152,,,,,,서울
100100184,1227,32,105000556,06781,정화여자중.상업고등학교,127.0418080518,37.5866178013,,,,,,서울
100100184,1227,33,105000243,06330,동부아파트,127.0454532564,37.5867393838,,,,,,서울
100100184,1227,34,105000262,06349,청량리한신아파트,127.0477350727,37.5865707293,,,,,,서울
100100184,1227,35,105000269,06357,동대문노인종합복지관,127.0497720726,37.5860970389,,,,,,서울
100100184,1227,36,105000101,06187,떡전교앞,127.0527049049,37.5846742559,,,,,,서울
100100184,1227,37,105000103,06189,서울시립대학교앞,127.054027518,37.5827204012,,,,,,서울
100100184,1227,38,105000105,06191,전농로터리시장.동부교육지원청,127.0567562793,37.5789599072,,,,,,서울
100100184,1227,39,105000120,06206,전농래미안크레시티아파트,127.0557093649,37.5762792242,,,,,,서울
100100184,1227,40,105000118,06204,동대문중학교,127.0536151877,37.5748464278,,,,,,서울
100100184,1227,41,105000116,06202,답십리1동주민센터.래미안위브,127.0510675583,37.5723270333,,,,,,서울
100100184,1227,42,105000073,06159,신답역앞,127.0470355782,37.570763387,,,,,,서울
100100184,1227,43,103000508,06507,청계한신휴플러스,127.0448295309,37.5717098809,,,,,,서울
100100184,1227,44,105000078,06164,동대문구청.용두역3번출구,127.0382445552,37.5752284028,,,,,,서울
100100184,1227,45,105000289,06418,청량리수산시장,127.0408458528,37.5786941274,,,,,,서울
100100184,1227,46,105000447,06018,청량리역환승센터,127.0456563466,37.580381279,,,,,,서울
100100184,1227,47,105000030,06114,서울성심병원,127.0507898583,37.5846696462,,,,,,서울
100100184,1227,48,105000033,06117,휘경동입구,127.055221,37.587708,,,,,,서울
100100184,1227,49,105000012,06012,삼육서울병원,127.063382,37.590345,,,,,,서울
100100184,1227,50,105000010,06010,중랑교,127.0669140569,37.5913867991,,,,,,서울
100100184,1227,51,106000006,07006,중랑역.동부시장,127.0750945194,37.5935930219,,,,,,서울
100100184,1227,52,106000016,07110,중화동한신아파트,127.0800736519,37.5990656913,,,,,,서울
100100184,1227,53,106000014,07108,지하철7호선중화역,127.079346896,37.6028294696,,,,,,서울
100100184,1227,54,106000012,07106,한국전력동부지사,127.0787312546,37.6060254115,,,,,,서울
100100184,1227,55,106000326,07426,먹골역,127.0780638023,37.6093522293,,,,,,서울
100100184,1227,56,106000119,07214,묵1동주민센터입구.먹골역,127.0778432377,37.6118554334,,,,,,서울
100100184,1227,57,106000117,07212,묵동구길,127.0789356636,37.6155720778,,,,,,서울
100100184,1227,58,110000012,11112,태릉사거리,127.0781709162,37.6194518846,,,,,,서울
100100184,1227,59,110000031,11131,두산힐스빌아파트,127.0789848283,37.621373072,,,,,,서울
100100184,1227,60,110000029,11129,안마을,127.0794910377,37.6236992694,,,,,,서울
100100184,1227,61,110000057,11157,원자력병원공릉동삼익2차아파트,127.0796747555,37.6260043673,,,,,,서울
100100184,1227,62,110000024,11124,동부아파트,127.0783291088,37.6274368787,,,,,,서울
100100184,1227,63,110000317,11418,서울과학기술대앞,127.0761420011,37.6306637438,,,,,,서울
100100184,1227,64,110000344,11445,경기기계공업고등학교,127.074071493,37.6310001458,,,,,,서울
100100184,1227,65,110000368,11469,하계1치안센터,127.0723882338,37.6329335201,,,,,,서울
100100184,1227,66,110000366,11467,청구빌라.연촌초등학교,127.0716116972,37.6352024799,,,,,,서울
100100184,1227,67,110000327,11428,한성여객종점,127.0700074499,37.6381165585,,,,,,서울
100100018,130,1,108000194,09289,우이동차고지기점,127.0120970633,37.6629910162,,,,,,서울
100100018,130,2,109000099,10184,연산군.정의공주묘,127.0229367152,37.6618578473,,,,,,서울
100100018,130,3,109000101,10186,방학동신동아타워,127.0281056464,37.6617218631,,,,,,서울
100100018,130,4,109000104,10189,방학동신동아아파트,127.0313754716,37.6620339712,,,,,,서울
100100018,130,5,109000106,10191,국민은행방학지점,127.0343256171,37.6623771141,,,,,,서울
100100018,130,6,109000108,10193,신한은행방학동지점,127.0369959945,37.6626891297,,,,,,서울
100100018,130,7,109000110,10195,방학사거리,127.0404982794,37.6627131339,,,,,,서울
100100018,130,8,109000216,10304,정병원,127.0419327395,37.6619843643,,,,,,서울
100100018,130,9,109000011,10011,도봉보건소,127.0407479902,37.6589419367,,,,,,서울
100100018,130,10,109000013,10013,도봉구민회관,127.0381546955,37.654566822,,,,,,서울
100100018,130,11,109000015,10015,쌍문역,127.0347521487,37.6488235595,,,,,,서울
100100018,130,12,109000017,10017,우이1교앞,127.0326523611,37.6452930245,,,,,,서울
100100018,130,13,108000001,09001,수유3동우체국,127.0290061373,37.6412660271,,,,,,서울
100100018,130,14,108000378,09013,수유(강북구청)역,127.0260369276,37.6385200449,,,,,,서울
100100018,130,15,108000003,09003,수유역,127.0240533777,37.6367024335,,,,,,서울
100100018,130,16,108000005,09005,수유시장.성신여대미아캠퍼스앞,127.0241827782,37.6312290658,,,,,,서울
100100018,130,17,108000007,09007,미아역.신일중고,127.0266555502,37.6248712648,,,,,,서울
100100018,130,18,108000009,09009,도봉세무서.성북시장,127.0287005024,37.6197095673,,,,,,서울
100100018,130,19,108000011,09011,미아사거리역,127.030002312,37.613765142,,,,,,서울
100100018,130,20,107000058,08148,성가복지병원,127.0313059234,37.6059147758,,,,,,서울
100100018,130,21,107000060,08150,종암경찰서,127.0331233065,37.6014694388,,,,,,서울
100100018,130,22,107000062,08152,종암동주민센터,127.0342434232,37.5992522052,,,,,,서울
100100018,130,23,107000064,08154,숭례초교,127.0357831859,37.5948209235,,,,,,서울
100100018,130,24,105000088,06174,고려대역.고대앞삼거리,127.0367938167,37.5888049152,,,,,,서울
100100018,130,25,105000085,06171,홍파초등학교,127.0384168127,37.5855992613,,,,,,서울
100100018,130,26,105000083,06169,경동시장,127.038367373,37.5799615541,,,,,,서울
100100018,130,27,105000555,06776,경동시장사거리,127.0382419904,37.5772236317,,,,,,서울
100100018,130,28,105000017,06017,동대문구청,127.0399885818,37.5734581481,,,,,,서울
100100018,130,29,105000004,06004,신답초등학교.청계한신휴플러스,127.0442861281,37.5716959522,,,,,,서울
100100018,130,30,103000001,04001,답십리역사거리,127.0543685469,37.5654258929,,,,,,서울
100100018,130,31,103000002,04002,청년회의소.서울새활용플라자,127.0604786789,37.5619517316,,,,,,서울
100100018,130,32,103000003,04003,장한평역,127.0660976191,37.5611308563,,,,,,서울
100100018,130,33,104000002,05002,군자교입구,127.0748828032,37.5587645852,,,,,,서울
100100018,130,34,104000004,05004,군자역5번출구.용마초등학교,127.0815389967,37.5561793641,,,,,,서울
100100018,130,35,104000299,05008,중곡동입구삼거리,127.0849041555,37.5548902929,,,,,,서울
100100018,130,36,104000007,05007,어린이대공원후문아차산역,127.0891986787,37.552406179,,,,,,서울
100100018,130,37,104000295,05010,새밭교회,127.0926649335,37.5490377373,,,,,,서울
100100018,130,38,104000297,05012,광나루역,127.1034045767,37.5454440996,,,,,,서울
100100018,130,39,124000454,25014,천호역,127.1261276783,37.5376367674,,,,,,서울
100100018,130,40,124000366,25012,강동역,127.1317854275,37.5359073228,,,,,,서울
100100018,130,41,124000115,25224,강동성심병원(동신중학교),127.1354205906,37.5374884834,,,,,,서울
100100018,130,42,124000114,25223,천동초등학교.천호도서관,127.1369130009,37.5406088178,,,,,,서울
100100018,130,43,124000112,25221,강동주유소,127.139950358,37.5410001682,,,,,,서울
100100018,130,44,124000129,25240,길동역1번출구,127.1399432567,37.5379716943,,,,,,서울
100100018,130,45,124000131,25242,예닮요양병원,127.139044416,37.535500674,,,,,,서울
100100018,130,46,124000023,25123,길동사거리.강동세무서,127.1374778317,37.5343452363,,,,,,서울
100100018,130,47,124000025,25125,강동역1번출구.동신중학교,127.1321018501,37.5360328892,,,,,,서울
100100018,130,48,124000027,25127,천호역5번출구.천호사거리,127.1270540908,37.5375778069,,,,,,서울
100100018,130,49,124000452,25374,천호역1번출구.문구거리,127.1218022634,37.5393493007,,,,,,서울
100100018,130,50,104000298,05011,광나루역,127.1033375855,37.5456167305,,,,,,서울
100100018,130,51,104000296,05009,새밭교회,127.0935004562,37.5489216645,,,,,,서울
100100018,130,52,104000006,05006,어린이대공원후문아차산역,127.0902385392,37.5512477746,,,,,,서울
100100018,130,53,104000005,05005,중곡동입구삼거리,127.0865474987,37.5544916304,,,,,,서울
100100018,130,54,104000003,05003,군자역4번출구.용마초등학교,127.08245246,37.5560651252,,,,,,서울
100100018,130,55,104000001,05001,군자교입구,127.0756403407,37.5587315243,,,,,,서울
100100018,130,56,105000003,06003,장한평역,127.0672897154,37.5611655199,,,,,,서울
100100018,130,57,105000002,06002,청년회의소,127.0612991303,37.5620313818,,,,,,서울
100100018,130,58,105000001,06001,답십리역사거리,127.0550661193,37.5651921096,,,,,,서울
100100018,130,59,105000005,06005,신답초등학교.청계한신휴플러스,127.0447271234,37.5717544582,,,,,,서울
100100018,130,60,105000079,06165,동대문구청.용신동주민센터,127.0383331975,37.5765841685,,,,,,서울
100100018,130,61,105000081,06167,경동시장앞,127.0386270666,37.5820037522,,,,,,서울
100100018,130,62,105000084,06170,홍파초등학교,127.0385628079,37.5855430131,,,,,,서울
100100018,130,63,105000086,06172,제기동한신아파트앞,127.0378313277,37.5875196731,,,,,,서울
100100018,130,64,105000087,06173,고려대역.고대앞삼거리,127.0366855998,37.5893781027,,,,,,서울
100100018,130,65,107000065,08155,숭례초등학교,127.0360523555,37.594378876,,,,,,서울
100100018,130,66,107000063,08153,종암동주민센터,127.0347212515,37.5985785099,,,,,,서울
100100018,130,67,107000061,08151,종암경찰서,127.0336568141,37.6010102266,,,,,,서울
100100018,130,68,107000059,08149,성가복지병원,127.0315281834,37.6057333356,,,,,,서울
100100018,130,69,108000012,09012,미아사거리역,127.0302404179,37.6128969541,,,,,,서울
100100018,130,70,108000010,09010,도봉세무서.성북시장,127.0292315431,37.6188328131,,,,,,서울
100100018,130,71,108000008,09008,미아역.신일중고,127.027152197,37.6241142029,,,,,,서울
100100018,130,72,108000006,09006,수유시장.성신여대미아캠퍼스앞,127.0246946995,37.6305635225,,,,,,서울
100100018,130,73,108000004,09004,수유역.강북구청,127.0251835464,37.6375218186,,,,,,서울
100100018,130,74,108000002,09002,수유3동우체국,127.0286313964,37.6406966703,,,,,,서울
100100018,130,75,109000018,10018,우이1교앞,127.0324638992,37.6446634249,,,,,,서울
100100018,130,76,109000016,10016,쌍문역,127.0344825238,37.6480630433,,,,,,서울
100100018,130,77,109000014,10014,도봉구민회관,127.0380638096,37.6540701239,,,,,,서울
100100018,130,78,109000012,10012,도봉보건소.북한산아이파크아파트,127.0405446055,37.6582719632,,,,,,서울
100100018,130,79,109000111,10196,방학사거리,127.0405782359,37.6628556151,,,,,,서울
100100018,130,80,109000109,10194,신한은행방학동지점,127.0370122863,37.6628212482,,,,,,서울
100100018,130,81,109000107,10192,국민은행방학지점,127.0343500186,37.66251035,,,,,,서울
100100018,130,82,109000105,10190,방학동신동아아파트,127.0320972361,37.6622433613,,,,,,서울
100100018,130,83,109000102,10187,방학동신동아타워,127.0287003854,37.6618970843,,,,,,서울
100100018,130,84,109000100,10185,연산군정의공주묘,127.0237625884,37.6615677283,,,,,,서울
100100018,130,85,108000199,09294,우이동차고지종점,127.0120405653,37.6631002153,,,,,,서울
100100019,140,1,109000406,10340,도봉산역광역환승센터,127.0443587101,37.6899469943,,,,,,서울
100100019,140,2,109000001,10001,도봉산역,127.0454321974,37.6891947508,,,,,,서울
100100019,140,3,109000003,10003,도봉한신아파트,127.0459185575,37.6840522385,,,,,,서울
100100019,140,4,109000005,10005,서울북부지방법원.검찰청.도봉역성황당,127.0449148527,37.6777290916,,,,,,서울
100100019,140,5,109000007,10007,신도봉사거리,127.0441344517,37.6732907076,,,,,,서울
100100019,140,6,109000019,10019,신도봉시장.도봉구청.방학북부역,127.0435791265,37.6699986633,,,,,,서울
100100019,140,7,109000009,10009,도봉소방서.방학남부역,127.0429434347,37.6663377077,,,,,,서울
100100019,140,8,109000011,10011,도봉보건소,127.0407479902,37.6589419367,,,,,,서울
100100019,140,9,109000013,10013,도봉구민회관,127.0381546955,37.654566822,,,,,,서울
100100019,140,10,109000015,10015,쌍문역,127.0347521487,37.6488235595,,,,,,서울
100100019,140,11,109000017,10017,우이1교앞,127.0326523611,37.6452930245,,,,,,서울
100100019,140,12,108000001,09001,수유3동우체국,127.0290061373,37.6412660271,,,,,,서울
100100019,140,13,108000378,09013,수유(강북구청)역,127.0260369276,37.6385200449,,,,,,서울
100100019,140,14,108000003,09003,수유역,127.0240533777,37.6367024335,,,,,,서울
100100019,140,15,108000005,09005,수유시장.성신여대미아캠퍼스앞,127.0241827782,37.6312290658,,,,,,서울
100100019,140,16,108000007,09007,미아역.신일중고,127.0266555502,37.6248712648,,,,,,서울
100100019,140,17,108000009,09009,도봉세무서.성북시장,127.0287005024,37.6197095673,,,,,,서울
100100019,140,18,108000011,09011,미아사거리역,127.030002312,37.613765142,,,,,,서울
100100019,140,19,107000001,08001,월곡뉴타운,127.028232048,37.6068897684,,,,,,서울
100100019,140,20,107000003,08003,길음뉴타운,127.0241845482,37.6036093788,,,,,,서울
100100019,140,21,107000005,08005,미아리고개.미아리예술극장,127.0216800673,37.5988124984,,,,,,서울
100100019,140,22,107000007,08007,돈암사거리.성신여대입구,127.0180870417,37.5937751071,,,,,,서울
100100019,140,23,107000009,08009,삼선교.한성대학교,127.0092102337,37.5898834226,,,,,,서울
100100019,140,24,100000005,01005,혜화동로터리.여운형활동터,127.0016943494,37.5862299819,,,,,,서울
100100019,140,25,100000003,01003,명륜3가.성대입구,126.9982901625,37.5827088189,,,,,,서울
100100019,140,26,100000002,01002,창경궁.서울대학교병원,126.9965201597,37.5791788583,,,,,,서울
100100019,140,27,100000102,01198,원남동,126.9973383362,37.5745325055,,,,,,서울
100100019,140,28,100000151,01247,광장시장,126.9978384311,37.5695021129,,,,,,서울
100100019,140,29,101000065,02164,중구청앞.덕수중학교,126.9982284878,37.5647791137,,,,,,서울
100100019,140,30,101000055,02154,충무로역8번출구.대한극장앞,126.9965751591,37.5618724932,,,,,,서울
100100019,140,31,101000052,02151,퇴계로3가.한옥마을.한국의집,126.9917309772,37.5611334758,,,,,,서울
100100019,140,32,101000328,02289,남산1호터널,126.9922686083,37.5574199849,,,,,,서울
100100019,140,33,102000071,03165,순천향대학병원.한남오거리,127.006068,37.535247,,,,,,서울
100100019,140,34,121000015,22015,신사역.푸른저축은행,127.019844,37.514627,,,,,,서울
100100019,140,35,121000013,22013,논현역,127.0230119453,37.5072203243,,,,,,서울
100100019,140,36,121000011,22011,지하철2호선강남역,127.0257282697,37.5016093307,,,,,,서울
100100019,140,37,121000009,22009,신분당선강남역,127.0283494302,37.4960264799,,,,,,서울
100100019,140,38,121000007,22007,래미안아파트.파이낸셜뉴스,127.0303401827,37.4918234471,,,,,,서울
100100019,140,39,121000005,22005,뱅뱅사거리,127.0323668915,37.4875924092,,,,,,서울
100100019,140,40,121000003,22003,양재역.서초문화예술회관,127.0358472562,37.4825218847,,,,,,서울
100100019,140,41,121000001,22001,교육개발원입구,127.0383424487,37.4785138305,,,,,,서울
100100019,140,42,121000218,22294,시민의숲,127.038365,37.473713,,,,,,서울
100100019,140,43,121000222,22298,AT센터.양재꽃시장,127.039557,37.468533,,,,,,서울
