"adm_nm","adm_cd","node_id","node_no"
 화성시,"31240",233000338,P9302(출근)
 화성시,"31240",233000339,P9302(퇴근)
 화성시,"31240",233000340,H102
 화성시,"31240",233000341,H10
 화성시,"31240",233000342,H104
 화성시,"31240",233000343,H105
 화성시,"31240",233000344,H106
 화성시,"31240",233000345,H121
 화성시,"31240",233000346,H122
 화성시,"31240",233000347,H120A
 화성시,"31240",233000348,H120B
 화성시,"31240",233000349,H131
 화성시,"31240",233000352,"701B"
 화성시,"31240",233000353,"6002-1B"
 화성시,"31240",233000354,M4449
 화성시,"31240",234000015,"1007"
 화성시,"31240",234000068,"720-3"
 화성시,"31240",234000310,"1009"
 화성시,"31240",234000314,"6004"
 화성시,"31240",234001138,"1551"
 화성시,"31240",234001290,"1551B"
 화성시,"31240",234001568,"721"
 화성시,"31240",234001570,"116-2"
 화성시,"31240",234001577,M4130
 화성시,"31240",234001619,M4434
 화성시,"31240",234001622,M4137
 화성시,"31240",241205003,"7-1"
 화성시,"31240",241205007,"9"
 화성시,"31240",241205008,"9-1"
 화성시,"31240",241205008,"9-1"
 화성시,"31240",241205011,"3-2"
 화성시,"31240",241205012,"50"
 화성시,"31240",241205013,"76"
 화성시,"31240",241205014,"77"
 화성시,"31240",241205015,"78"
 화성시,"31240",241205016,"79"
 화성시,"31240",241205017,"80"
 화성시,"31240",241205018,"81"
 화성시,"31240",241205019,"333"
 화성시,"31240",241205020,"709"
 화성시,"31240",241205021,"709-1"
 화성시,"31240",241205022,H4
 화성시,"31240",241205023,H5
 화성시,"31240",241205024,H6(A)
 화성시,"31240",241205025,H6(B)
 화성시,"31240",241205026,H18
 화성시,"31240",241205027,H24
 화성시,"31240",241211001,H10-4
 화성시,"31240",241211002,H10-6
 화성시,"31240",241211003,H10-7
 화성시,"31240",241211004,H10-8
 화성시,"31240",241211005,H13-5
 화성시,"31240",241211006,H13-6
 화성시,"31240",241211007,H13-7
 화성시,"31240",241211008,H50-3
 화성시,"31240",241211009,H50-4A
 화성시,"31240",241211010,H50-4B
 화성시,"31240",241211011,H50-6
 화성시,"31240",241211013,H50-7
 화성시,"31240",241211014,H50
 화성시,"31240",241211015,H51
 화성시,"31240",241211016,H52
 화성시,"31240",241211017,H53
 화성시,"31240",241231001,"20(마산포)"
 화성시,"31240",241231002,"20(어도동내)"
 화성시,"31240",241231003,"20(어도펜션)"
 화성시,"31240",241231004,공영1(사곳.궁평)
 화성시,"31240",241231005,공영1(매화.궁평)
 화성시,"31240",241231006,공영1(궁평.사곳)
 화성시,"31240",241231007,공영1(지화2리)
 화성시,"31240",241231008,공영2(삼존대광A)
 화성시,"31240",241231009,공영2(송정대광A)
 화성시,"31240",241231010,공영2(금당2리)
 화성시,"31240",241231011,공영2(지화2리)
 화성시,"31240",241231012,공영3(장문지화1)
 화성시,"31240",241231013,공영3(삼존.청원)
 화성시,"31240",241231014,공영3(금당2리)
 화성시,"31240",241231015,공영4(삼존2.3리)
 화성시,"31240",241231016,공영4(도말.고포)
 화성시,"31240",241231017,공영4(마산.고포)
 화성시,"31240",241231018,공영4(형도.고포)
 화성시,"31240",241231019,공영4(솔미.구렛)
 화성시,"31240",241231020,"20-2(용포화석지)"
 화성시,"31240",241231021,"20-2(천등.고정)"
 화성시,"31240",241231022,"20-2(용포고정천)"
 화성시,"31240",241231023,"20-2(용포.고정)"
 화성시,"31240",241231024,"20-2(천등화석지)"
 화성시,"31240",241231025,"20-1(백곡리)"
 화성시,"31240",241231026,"20-1(홍법리)"
 화성시,"31240",241231027,"20-1(독지리)"
 화성시,"31240",241231028,"20-3(왕모대시청)"
 화성시,"31240",241231029,"20-3(당성왕모대)"
 화성시,"31240",241231030,"20-3(쌍쏭.대광A)"
 화성시,"31240",241231031,"20-1(고모리)"
 화성시,"31240",241231032,공영3(솔미.구렛)
 화성시,"31240",241231033,공영3(지화2리)
 화성시,"31240",241231034,공영4(돌내.형도)
 화성시,"31240",241231035,공영4(돌내독지1)
 화성시,"31240",241231036,공영4(돌내독지2)
 화성시,"31240",241231037,"20-4A"
 화성시,"31240",241231038,"20-4B"
 화성시,"31240",241317002,"19"
 화성시,"31240",241317004,"19-1"
 화성시,"31240",241317006,"19-2"
 화성시,"31240",241317008,"19-3"
 화성시,"31240",241317009,"39"
 화성시,"31240",241317010,H1
 화성시,"31240",241317011,H3
 화성시,"31240",241317012,H17
 화성시,"31240",241317013,H16(A)
 화성시,"31240",241317014,H16(B)
 화성시,"31240",241317015,H9
 화성시,"31240",241317016,H11
 화성시,"31240",241317017,H12
 화성시,"31240",241318001,"5"
 화성시,"31240",241318001,"5"
 화성시,"31240",241318002,H2
 화성시,"31240",241318003,"6"
 화성시,"31240",241318004,H14(A)
 화성시,"31240",241318005,H15
 화성시,"31240",241318006,H20
 화성시,"31240",241318007,H14(B)
 화성시,"31240",241323002,"11-2"
 화성시,"31240",241323003,"11"
 화성시,"31240",241323004,"12"
 화성시,"31240",241323005,"13"
 화성시,"31240",241323006,H25
 화성시,"31240",241323007,H13(A)
 화성시,"31240",241323008,H13(B)
 화성시,"31240",241324001,"17"
 화성시,"31240",241324002,"27"
 화성시,"31240",241324003,"27-1"
 화성시,"31240",241324004,"27-2"
 화성시,"31240",241324005,"17-1"
 화성시,"31240",241335001,"50-2"
 화성시,"31240",241335026,"50-2(금강)"
 화성시,"31240",241335027,"7(아침)"
 화성시,"31240",241335028,"7(숙곡)"
 화성시,"31240",241335029,"7(송라)"
 화성시,"31240",241335030,"7(야목)"
 화성시,"31240",241335031,"7(매송)"
 화성시,"31240",241335032,H8
 화성시,"31240",241335033,H19
 화성시,"31240",241335033,H19
 화성시,"31240",241445010,"50-8(송산)"
 화성시,"31240",241445011,"7-1"
 화성시,"31240",241445012,"22-5(비봉)"
 화성시,"31240",241445013,"22-5(어천역)"
 화성시,"31240",241445013,"22-5(어천역)"
 화성시,"31240",241445014,"22-4"
 화성시,"31240",241483009,"50-8(신외)"
 화성시,"31240",241483012,"22-2"
 화성시,"31240",241483020,"22-3(장전)"
 화성시,"31240",241483021,"22-3(신경대)"
 화성시,"31240",241483026,"50-5"
 화성시,"31240",241483027,"6-3"
 화성시,"31240",241485006,"12"
 화성시,"31240",241485017,"10-2"
 화성시,"31240",241485018,"10"
 화성시,"31240",241485019,"10-1"
 화성시,"31240",241485020,"10-3"
 화성시,"31240",241485022,"10-5"
 화성시,"31240",241485023,"36-2"
 화성시,"31240",241485024,"36-3"
 화성시,"31240",241485025,"36-1"
 화성시,"31240",241485031,"36"
 화성시,"31240",241485033,"39"
 화성시,"31240",241485034,"39-1"
 화성시,"31240",241485035,"39-2"
 화성시,"31240",241485038,"37"
 화성시,"31240",241485039,"13-3"
 화성시,"31240",241485040,"13-2"
 화성시,"31240",241485041,"13-1"
 화성시,"31240",241485042,"13-4"
 화성시,"31240",241485045,"36A"
 화성시,"31240",241485046,"36-2A"
 화성시,"31240",241485047,"39A"
 화성시,"31240",241485048,"12-1"
 화성시,"31240",241485049,"13-4A"
 화성시,"31240",241485050,"11-1"
 화성시,"31240",241485055,H7
 화성시,"31240",241485056,"13-1A"
 화성시,"31240",241485057,"13-3A"
 화성시,"31240",241488001,"31"
 화성시,"31240",241488002,"6-1"
 화성시,"31240",241488003,"31-1"
 화성시,"31240",241488006,"31-2"
 화성시,"31240",241491002,"35-1(A)"
 화성시,"31240",241491003,"66A"
 화성시,"31240",241491004,"35-2"
 화성시,"31240",241491005,"66"
 화성시,"31240",241491008,"38"
 화성시,"31240",241491009,"35"
 화성시,"31240",241491010,"100"
 화성시,"31240",241491011,"38-1"
 화성시,"31240",241491012,"100(A)"
 화성시,"31240",241491014,"35-1(B)"
