순번,ROUTE_ID,ROUTE_NM,STA_ORDER,STATION_NM,STATION_ID,MOBILE_NO
130001,236000117,1,85,선단동행정복지센터,236001079,40492
130002,236000117,1,86,삼보주택,236000734,40178
130003,236000117,1,87,선단4통.장승거리,236000708,40183
130004,236000117,1,88,선단4통.장승거리,236000517,40181
130005,236000137,7-2,1,도평리,236000784,40527
130006,236000137,7-2,2,심뱅이골,236000071,41627
130007,236000137,7-2,3,도평4리.풍차가든,236000072,41624
130008,236000137,7-2,4,장암5리.한빛아파트,236000073,41623
130009,236000137,7-2,5,장암아이파크,236001389,40752
130010,236000137,7-2,6,이동,236000076,41607
130011,236000137,7-2,7,이동초교,236000074,41609
130012,236000137,7-2,8,연곡1리.포병여단앞,236000077,41619
130013,236000137,7-2,9,연곡리심재,236000075,41617
130014,236000137,7-2,10,원평마을.연곡2리,236000078,41615
130015,236000137,7-2,11,연곡3리.만가대,236000079,41612
130016,236000137,7-2,12,연곡4리,236000001,41605
130017,236000137,7-2,13,사직2리.가족처럼요양원,236001303,40704
130018,236000137,7-2,14,사직2리.조침리마을,236000002,41597
130019,236000137,7-2,15,사직1리.뱀말,236000003,41591
130020,236000137,7-2,16,사직1리.새터,236000004,41589
130021,236000137,7-2,17,화대3리.왼부리,236000005,41585
130022,236000137,7-2,18,화대3리.숫터,236000006,41580
130023,236000137,7-2,19,운담초등학교앞,236001301,40703
130024,236000137,7-2,20,화대2리.제일온천,236000536,41573
130025,236000137,7-2,21,일동면사무소.농협,236000537,41558
130026,236000137,7-2,22,일동중.고등학교,236000544,41554
130027,236000137,7-2,23,일동시장입구,236000546,41550
130028,236000137,7-2,24,일동초교.일동도서관,236000547,41541
130029,236000137,7-2,25,기산1리.배리,236000548,41534
130030,236000137,7-2,26,기산1리.샘말,236001002,41529
130031,236000137,7-2,27,기산1리괸돌,236001005,41519
130032,236000137,7-2,28,유동2리.선진공업사,236000556,41516
130033,236000137,7-2,29,유동2리,236000530,41520
130034,236000137,7-2,30,유동1리.버들골,236000527,41525
130035,236000137,7-2,31,화현5리.승진아파트,236000528,40331
130036,236000137,7-2,32,화현4리.선촌입구,236000531,40439
130037,236000137,7-2,33,화현3리,236000529,40329
130038,236000137,7-2,34,화현2리,236000315,40327
130039,236000137,7-2,35,화현2리,236000316,40571
130040,236000137,7-2,36,화현파출소,236000314,40325
130041,236000137,7-2,37,운악산휴게소,236000921,40324
130042,236000137,7-2,38,부대앞,239000629,44007
130043,236000137,7-2,39,봉수리,239000103,44003
130044,236000137,7-2,40,상봉수리(현리방향),239000630,44394
130045,236000137,7-2,41,신팔1리서파,236000492,41484
130046,236000137,7-2,42,신팔2리.솔번지,236000491,41459
130047,236000137,7-2,43,신팔2리.청담마을,236000490,41452
130048,236000137,7-2,44,신팔2리,236000489,41447
130049,236000137,7-2,45,소학3리,236000442,41437
130050,236000137,7-2,46,소학2리,236000441,41421
130051,236000137,7-2,47,내촌휴계소,236000914,41418
130052,236000137,7-2,48,소학1리,236000596,41406
130053,236000137,7-2,49,소학1리사기막,236000595,41392
130054,236000137,7-2,50,베어스타운,236000594,41381
130055,236000137,7-2,51,내5리,236000593,40572
130056,236000137,7-2,52,내촌어린이집앞,236000592,41354
130057,236000137,7-2,53,내촌삼거리,236000898,40574
130058,236000137,7-2,54,고장촌,236001236,40636
130059,236000137,7-2,55,마명1리.참나무쟁이,236001182,40637
130060,236000137,7-2,56,참나무쟁이길,236001183,40638
130061,236000137,7-2,57,마명리.예당촌,236001372,41737
130062,236000137,7-2,58,마명2리.서운동산,236001232,41686
130063,236000137,7-2,59,마명2리.마을입구,236001184,40635
130064,236000137,7-2,60,접동마을,222001123,23866
130065,236000137,7-2,61,평촌마을,222001124,23868
130066,236000137,7-2,62,농협앞,222001125,23865
130067,236000137,7-2,63,신촌,222000136,23349
130068,236000137,7-2,64,광릉내,222001122,23877
130069,236000137,7-2,65,도곡마을.늘봄웨딩홀부페,222000558,23375
130070,236000137,7-2,66,원팔야리,222000557,23422
130071,236000137,7-2,67,음현3리,236000566,41304
130072,236000137,7-2,68,음현2리,236000565,41328
130073,236000137,7-2,69,음현2리.매화동.주금산입구,236000564,41344
130074,236000137,7-2,70,음현4리은고개,236000563,41343
130075,236000137,7-2,71,내촌중학교,236001171,40634
130076,236000137,7-2,72,삼성쉐르빌,236000045,40764
130077,236000137,7-2,73,내1리.내촌파출소앞,236000602,41340
130078,236000137,7-2,74,내촌어린이집앞,236000601,41355
130079,236000137,7-2,75,내5리,236000600,40573
130080,236000137,7-2,76,베어스타운,236000599,41384
130081,236000137,7-2,77,소학1리사기막,236000598,41393
130082,236000137,7-2,78,소학1리.마을회관,236001142,40623
130083,236000137,7-2,79,소학1리,236000834,40415
130084,236000137,7-2,80,내촌휴계소,236000913,41419
130085,236000137,7-2,81,소학2리,236000444,41420
130086,236000137,7-2,82,소학3리,236000443,41436
130087,236000137,7-2,83,신팔2리,236000916,40538
130088,236000137,7-2,84,청담마을,236000495,41454
130089,236000137,7-2,85,신팔2리.솔번지,236000494,41456
130090,236000137,7-2,86,신팔1리서파,236000493,41483
130091,236000137,7-2,87,상봉수리,239000627,44395
130092,236000137,7-2,88,봉수리,239000104,44004
130093,236000137,7-2,89,부대앞,239000628,44009
130094,236000137,7-2,90,대원사,236000917,40320
130095,236000137,7-2,91,운악산휴게소,236000426,40510
130096,236000137,7-2,92,화현2리,236000424,40326
130097,236000137,7-2,93,화현2리,236000423,40328
130098,236000137,7-2,94,화현3리,236000535,40330
130099,236000137,7-2,95,선촌입구,236000534,40508
130100,236000137,7-2,96,화현5리.승진아파트,236000533,40332
130101,236000137,7-2,97,유동1리.버들골,236000532,41526
130102,236000137,7-2,98,유동2리,236000562,41518
130103,236000137,7-2,99,유동2리.선진공업사,236000561,41517
130104,236000137,7-2,100,기산1리괸돌,236001004,41521
130105,236000137,7-2,101,기산1리.샘말,236001003,41528
130106,236000137,7-2,102,기산1리.배리,236000553,41533
130107,236000137,7-2,103,일동초교.일동도서관,236000552,41543
130108,236000137,7-2,104,일동터미널,236000835,41551
130109,236000137,7-2,105,일동중.고등학교,236000545,41555
130110,236000137,7-2,106,일동면사무소.농협,236000543,41559
130111,236000137,7-2,107,화대2리.제일온천,236000542,41574
130112,236000137,7-2,108,운담초등학교앞,236001300,40702
130113,236000137,7-2,109,화대3리.숫터,236000067,41581
130114,236000137,7-2,110,화대3리.왼부리,236000066,41586
130115,236000137,7-2,111,사직1리.새터,236000065,41588
130116,236000137,7-2,112,사직1리.뱀말,236000064,41592
130117,236000137,7-2,113,사직2리.조침리마을,236000063,41598
130118,236000137,7-2,114,사직2리.가족처럼요양원,236001302,40701
130119,236000137,7-2,115,연곡4리,236000062,41606
130120,236000137,7-2,116,연곡3리.만가대,236000156,41614
130121,236000137,7-2,117,원평마을,236000155,41616
130122,236000137,7-2,118,원평.연곡리심재,236000154,41618
130123,236000137,7-2,119,연곡1리.포병여단앞,236000153,41620
130124,236000137,7-2,120,이동초교,236000152,41610
130125,236000137,7-2,121,이동,236000151,41608
130126,236000137,7-2,122,장암아이파크,236001388,40751
130127,236000137,7-2,123,장암5리.한빛아파트,236000150,41622
130128,236000137,7-2,124,도평4리.풍차가든,236000149,41625
130129,236000137,7-2,125,심뱅이골,236000148,41626
130130,236000137,7-2,126,도평리,236000817,40396
130131,236000140,8,1,선단3통,236001382,40742
130132,236000140,8,2,대진대.학사마을입구,236001383,40743
130133,236000140,8,3,선단동체육센터,236001384,40744
130134,236000140,8,4,선단5통마을회관앞,236001391,40783
130135,236000140,8,5,선단5통마을회관앞,236000732,40333
130136,236000140,8,6,선단초등학교,236000714,40149
130137,236000140,8,7,선단2통마을회관앞,236000712,40154
130138,236000140,8,8,상록할인마트,236000710,40162
130139,236000140,8,9,선단동행정복지센터,236001079,40492
130140,236000140,8,10,삼보주택,236000734,40178
130141,236000140,8,11,선단1통.대진대학교,236000519,40207
130142,236000140,8,12,선단3통.할렐루야기도원,236000313,40224
130143,236000140,8,13,자작2통,236000312,40230
130144,236000140,8,14,자작2통군단앞,236000311,40231
130145,236000140,8,15,어룡3통,236000310,40234
130146,236000140,8,16,어룡2통,236000736,40235
130147,236000140,8,17,어룡1통,236001260,40710
130148,236000140,8,18,포천고후문,236001205,40665
130149,236000140,8,19,극동.주공아파트,236001207,40658
130150,236000140,8,20,유한아파트입구,236000176,40242
130151,236000140,8,21,포천초등학교.청소년문화의집,236000175,40373
130152,236000140,8,22,포천동주민센터입구,236000174,40249
130153,236000140,8,23,포천시보건소,236000173,40374
130154,236000140,8,24,포천시보건소,236001118,40607
130155,236000140,8,25,한신아파트,236001119,40266
130156,236000140,8,26,포천중학교입구,236001346,40722
130157,236000140,8,27,코스미아파트,236001120,40605
130158,236000140,8,28,가채리야구장,236001393,40763
130159,236000140,8,29,가채1리오장동입구,236000304,41248
130160,236000140,8,30,가채2리.승방동,236000303,41262
130161,236000140,8,31,포천축협사업소,236001111,41641
130162,236000140,8,32,가채2리마을회관앞,236000302,41277
130163,236000140,8,33,가채2리.K마트앞,236000323,41302
130164,236000140,8,34,농업기술센타.틀못이,236000322,41308
130165,236000140,8,35,신북면행정복지센터.포천아트밸리,236000440,41339
130166,236000140,8,36,윤중.신포천아파트,236000439,41350
130167,236000140,8,37,신평2리.요꼴사거리,236000786,41374
130168,236000140,8,38,만세교2리.새터,236000438,41383
130169,236000140,8,39,수영장입구,236001364,40737
130170,236000140,8,40,만세교2리.새터,236000430,41382
130171,236000140,8,41,신평2리.요꼴사거리,236000429,41373
130172,236000140,8,42,윤중.신포천아파트,236000428,41353
130173,236000140,8,43,신북면행정복지센터.포천아트밸리,236000427,41338
130174,236000140,8,44,농업기술센타,236000325,41306
130175,236000140,8,45,가채2리,236000324,40593
130176,236000140,8,46,가채2리마을회관앞,236000301,41274
130177,236000140,8,47,포천축협사업소,236001110,41640
130178,236000140,8,48,가채2리.승방동,236000300,41261
130179,236000140,8,49,가채1리오장동입구,236000299,41247
130180,236000140,8,50,가채리야구장,236001392,40762
130181,236000140,8,51,아트교사거리,236001406,40756
130182,236000140,8,52,코스미아파트,236001113,41642
130183,236000140,8,53,포천중학교입구,236001347,40723
130184,236000140,8,54,한신아파트,236001114,41643
130185,236000140,8,55,포천시보건소,236000182,40496
130186,236000140,8,56,포천동주민센터입구,236000181,40589
130187,236000140,8,57,포천초등학교.청소년문화의집,236000180,40372
130188,236000140,8,58,유한아파트입구,236000179,40369
130189,236000140,8,59,극동.주공아파트,236001208,40660
130190,236000140,8,60,포천고후문,236001206,40662
130191,236000140,8,61,어룡1통,236000293,40238
130192,236000140,8,62,어룡2통,236000292,40236
130193,236000140,8,63,어룡3통,236000291,40233
130194,236000140,8,64,자작2통군단앞,236000290,40232
130195,236000140,8,65,자작2통,236000681,40229
130196,236000140,8,66,선단3통.할렐루야기도원,236000289,40220
130197,236000140,8,67,선단1통.대진대학교,236000518,40210
130198,236000140,8,68,삼보주택,236000735,40179
130199,236000140,8,69,선단동행정복지센터,236001078,40493
130200,236000140,8,70,상록할인마트,236000709,40164
130201,236000140,8,71,선단2통마을회관앞,236000711,40155
130202,236000140,8,72,선단초등학교,236000713,40151
130203,236000140,8,73,선단5통마을회관앞,236000733,40121
130204,236000140,8,74,선단5통마을회관앞,236001390,40782
130205,236000140,8,75,선단동체육센터,236001385,40745
130206,236000140,8,76,대진대.학사마을입구,236001386,40746
130207,236000140,8,77,선단3통,236001387,40747
130208,236000141,3,1,일동초교.일동도서관,236000552,41543
130209,236000141,3,2,일동터미널,236000835,41551
130210,236000141,3,3,일동중.고등학교,236000545,41555
130211,236000141,3,4,일동면사무소.농협,236000543,41559
130212,236000141,3,5,화대리.윗갈기길,236001297,40761
130213,236000141,3,6,화대2리.제일온천,236000542,41574
130214,236000141,3,7,운담사거리,236000541,41575
130215,236000141,3,8,용암천,236000540,41571
130216,236000141,3,9,수입2리.중갈기,236000014,41565
130217,236000141,3,10,수입2리.곰냄이,236000013,41563
130218,236000141,3,11,수입3리.아랫갈기,236000012,41549
130219,236000141,3,12,일동사이판,236000011,41531
130220,236000141,3,13,수입4리.와룡교,236000017,41509
130221,236000141,3,14,수입4리.와룡교,236000034,41508
130222,236000141,3,15,38교,236000033,41524
130223,236000141,3,16,노곡2리.노곡사거리,236000030,41579
130224,236000141,3,17,노곡초교,236000029,41582
130225,236000141,3,18,노곡3리.신병교육대,236000028,41587
130226,236000141,3,19,노곡5리.갈말,236000027,41594
130227,236000141,3,20,노곡리,236000026,41596
130228,236000141,3,21,노곡4리.군단앞,236000083,41601
130229,236000141,3,22,장암2리.매바위,236000082,41602
130230,236000141,3,23,이동,236000151,41608
130231,236000141,3,24,장암5리.한빛아파트,236000150,41622
130232,236000141,3,25,도평4리.풍차가든,236000149,41625
130233,236000141,3,26,심뱅이골,236000148,41626
130234,236000141,3,27,도평리,236000817,40396
130235,236000141,3,28,도평삼거리,236000816,41632
130236,236000141,3,29,백운동(백운계곡),236000896,40359
130237,236000141,3,30,백운종점,236000897,40467
130238,236000141,3,31,백운동(백운계곡),236000894,40340
130239,236000141,3,32,도평삼거리,236000815,41633
130240,236000141,3,33,도평리,236000784,40527
130241,236000141,3,34,심뱅이골,236000071,41627
130242,236000141,3,35,도평4리.풍차가든,236000072,41624
130243,236000141,3,36,장암5리.한빛아파트,236000073,41623
130244,236000141,3,37,장암아이파크,236001389,40752
130245,236000141,3,38,장암2리.매바위,236000081,41603
130246,236000141,3,39,노곡4리.군단앞,236000080,41600
130247,236000141,3,40,노곡리,236000025,41595
130248,236000141,3,41,노곡5리.갈말,236000024,41593
130249,236000141,3,42,노곡3리.신병교육대,236000023,41590
130250,236000141,3,43,노곡초교,236000022,41583
130251,236000141,3,44,노곡2리.노곡사거리,236000021,41578
130252,236000141,3,45,노곡2리.새동네아파트,236000020,41557
130253,236000141,3,46,38교,236000018,41527
130254,236000141,3,47,수입4리.와룡교,236000017,41509
130255,236000141,3,48,수입4리.와룡교,236000034,41508
130256,236000141,3,49,일동사이판,236000010,41530
130257,236000141,3,50,수입3리.아랫갈기,236000009,41548
130258,236000141,3,51,수입2리.곰냄이,236000008,41562
130259,236000141,3,52,수입2리.중갈기,236000007,41564
130260,236000141,3,53,용암천,236000539,41572
130261,236000141,3,54,운담사거리,236000538,40438
130262,236000141,3,55,화대2리.제일온천,236000536,41573
130263,236000141,3,56,화대리.윗갈기길,236000965,40491
130264,236000141,3,57,일동면사무소.농협,236000537,41558
130265,236000141,3,58,일동중.고등학교,236000544,41554
130266,236000145,68,1,영화마을,236000463,40425
130267,236000145,68,2,원일아파트.송우5리,236000525,40093
130268,236000145,68,3,송우6리.시장,236000739,40101
130269,236000145,68,4,송우시장사거리.우리병원,236000985,40106
130270,236000145,68,5,송우리터미널,236000523,40117
130271,236000145,68,6,주공2단지석향마을,236000522,40127
130272,236000145,68,7,하송우리,236000738,40512
130273,236000145,68,8,시우동미곡처리장,236000462,41035
130274,236000145,68,9,벌말,236001199,40721
130275,236000145,68,10,가산슈퍼,236001198,40720
130276,236000145,68,11,너베기입구,236001214,40673
130277,236000145,68,12,K마트,236000970,41076
130278,236000145,68,13,마산1리.돌목개,236000907,41090
130279,236000145,68,14,마산3리,236000458,40426
130280,236000145,68,15,가산사거리,236000457,41151
130281,236000145,68,16,마전리.은하수관광,236000456,41176
130282,236000145,68,17,황새목.낚시터,236000455,41196
130283,236000145,68,18,유교2리.청량동,236000237,41190
130284,236000145,68,19,좌의2리,236000236,41213
130285,236000145,68,20,좌의1리,236000235,41219
130286,236000145,68,21,좌의1리.메기안,236001051,41243
130287,236000145,68,22,새마을낚시터,236001053,41272
130288,236000145,68,23,고려통상,236001055,41275
130289,236000145,68,24,군내어린이집,236001057,41276
130290,236000145,68,25,월드CNC산업,236001059,41278
130291,236000145,68,26,좌의2리마을회관앞,236001061,41292
130292,236000145,68,27,좌의2리,236000198,41301
130293,236000145,68,28,화엄사입구,236000197,41326
130294,236000145,68,29,명산리,236000196,41322
130295,236000145,68,30,명산낚시터,236001063,41315
130296,236000145,68,31,좌의리,236001065,41316
130297,236000145,68,32,청성초교,236000203,41321
130298,236000145,68,33,청성초교후문,236000202,41330
130299,236000145,68,34,직두삼거리,236000191,41345
130300,236000145,68,35,풍류산입구.풍훈마을,236000190,41319
130301,236000145,68,36,군내우체국,236000189,41293
130302,236000145,68,37,군내면사무소,236000188,41282
130303,236000145,68,38,청성오거리,236000187,41240
130304,236000145,68,39,청성오거리,236001096,41224
130305,236000145,68,40,포천일고등학교,236000996,41214
130306,236000145,68,41,포천소방서,236000270,41194
130307,236000145,68,42,포천시청앞,236000308,40259
130308,236000145,68,43,의정부약국,236000219,40264
130309,236000145,68,44,포천일고등학교,236001112,40604
130310,236000145,68,45,청성오거리,236000218,41239
130311,236000145,68,46,군내면사무소,236000217,41281
130312,236000145,68,47,군내우체국,236000216,41294
130313,236000145,68,48,풍류산입구.풍훈마을,236000215,41318
130314,236000145,68,49,직두삼거리,236000214,41348
130315,236000145,68,50,청성초교후문,236000209,41329
130316,236000145,68,51,청성초교,236000208,41320
130317,236000145,68,52,명산삼거리,236001066,40478
130318,236000145,68,53,명산리입구,236001064,41317
130319,236000145,68,54,명산리,236000201,40583
130320,236000145,68,55,명산리,236000200,40495
130321,236000145,68,56,좌의2리,236000199,41303
130322,236000145,68,57,좌의2리마을회관,236001062,40586
130323,236000145,68,58,월드CNC산업,236001060,40530
130324,236000145,68,59,군내어린이집,236001058,40585
130325,236000145,68,60,국일테크,236001056,40584
130326,236000145,68,61,새마을낚시터,236001054,40479
130327,236000145,68,62,좌의1리,236001052,41241
130328,236000145,68,63,좌의1리,236000228,41220
130329,236000145,68,64,좌의2리,236000227,41210
130330,236000145,68,65,유교2리.청량동,236000226,41188
130331,236000145,68,66,마전리.은하수관광,236000453,41177
130332,236000145,68,67,대진자동차학원,236000950,41172
130333,236000145,68,68,가산사거리,236001097,41149
130334,236000145,68,69,마산1리,236000451,40427
130335,236000145,68,70,마산1리.돌목개,236000902,41089
130336,236000145,68,71,추곡슈퍼,236001034,40366
130337,236000145,68,72,시우동미곡처리장,236001365,40738
130338,236000145,68,73,하송우리,236000515,40150
130339,236000145,68,74,주공2단지석향마을,236000514,40131
130340,236000145,68,75,송우리터미널,236000513,40115
130341,236000145,68,76,송우시장사거리.우리병원,236000512,40107
130342,236000145,68,77,송우6리시장앞,236000511,40102
130343,236000145,68,78,원일아파트.송우5리,236000510,40092
130344,236000145,68,79,홈플러스,236000509,40087
130345,236000145,68,80,영화아파트,236000954,40488
130346,236000146,67,1,영화마을,236000463,40425
130347,236000146,67,2,홈플러스,236000940,40476
130348,236000146,67,3,원일아파트.송우5리,236000525,40093
130349,236000146,67,4,송우6리.시장,236000739,40101
130350,236000146,67,5,송우시장사거리.우리병원,236000985,40106
130351,236000146,67,6,송우리터미널,236000523,40117
130352,236000146,67,7,주공2단지석향마을,236000522,40127
130353,236000146,67,8,하송우리,236001072,40153
130354,236000146,67,9,설운3통.여단앞,236000521,40167
130355,236000146,67,10,선단4통.장승거리,236000520,40184
130356,236000146,67,11,선단1통.대진대학교,236000519,40207
130357,236000146,67,12,선단3통.할렐루야기도원,236000313,40224
130358,236000146,67,13,자작2통,236000312,40230
130359,236000146,67,14,자작2통군단앞,236000311,40231
130360,236000146,67,15,어룡3통,236000310,40234
130361,236000146,67,16,어룡2통,236000736,40235
130362,236000146,67,17,어룡1통,236000309,40239
130363,236000146,67,18,포천고등학교앞,236000737,40247
130364,236000146,67,19,신읍11통시청별관,236000853,40255
130365,236000146,67,20,포천시청앞,236000308,40259
130366,236000146,67,21,신읍7통.기업은행앞,236000858,40270
130367,236000146,67,22,포천농협.하나로마트,236001235,40693
130368,236000146,67,23,골든아파트앞,236000305,41223
130369,236000146,67,24,아트교사거리,236001090,40755
130370,236000146,67,25,가채1리오장동입구,236000304,41248
130371,236000146,67,26,가채2리.승방동,236000303,41262
130372,236000146,67,27,포천축협사업소,236001111,41641
130373,236000146,67,28,가채2리마을회관앞,236000302,41277
130374,236000146,67,29,가채2리.K마트앞,236000323,41302
130375,236000146,67,30,농업기술센타.틀못이,236000322,41308
130376,236000146,67,31,신북면행정복지센터.포천아트밸리,236000440,41339
130377,236000146,67,32,윤중.신포천아파트,236000439,41350
130378,236000146,67,33,신평2리.요꼴사거리,236000810,41375
130379,236000146,67,34,신평2리,236001262,41667
130380,236000146,67,35,삼진정공,236001255,41666
130381,236000146,67,36,장자마을삼거리,236001257,41671
130382,236000146,67,37,장자마을회관,236001256,41668
130383,236000146,67,38,신평리(경유),277101622,
130384,236000146,67,39,장자마을삼거리,236001258,41670
130385,236000146,67,40,신평2리,236001261,41669
130386,236000146,67,41,신평2리.요꼴사거리,236000429,41373
130387,236000146,67,42,윤중.신포천아파트,236000428,41353
130388,236000146,67,43,신북면행정복지센터.포천아트밸리,236000427,41338
130389,236000146,67,44,농업기술센타,236000325,41306
130390,236000146,67,45,가채2리,236000324,40593
130391,236000146,67,46,가채2리마을회관앞,236000301,41274
130392,236000146,67,47,포천축협사업소,236001110,41640
130393,236000146,67,48,가채2리.승방동,236000300,41261
130394,236000146,67,49,가채1리오장동입구,236000299,41247
130395,236000146,67,50,아트교사거리,236000984,40754
130396,236000146,67,51,골든아파트앞,236000298,41221
130397,236000146,67,52,포천농협.하나로마트,236001234,40692
130398,236000146,67,53,신읍7통.기업은행앞,236000297,40269
130399,236000146,67,54,포천시청앞,236000296,40258
130400,236000146,67,55,신읍11통시청별관,236000295,40254
130401,236000146,67,56,포천고등학교앞,236000294,40243
130402,236000146,67,57,어룡1통,236000293,40238
130403,236000146,67,58,어룡2통,236000292,40236
130404,236000146,67,59,어룡3통,236000291,40233
130405,236000146,67,60,자작2통군단앞,236000290,40232
130406,236000146,67,61,자작2통,236000681,40229
130407,236000146,67,62,선단3통.할렐루야기도원,236000289,40220
130408,236000146,67,63,선단1통.대진대학교,236000518,40210
130409,236000146,67,64,선단4통.장승거리,236000517,40181
130410,236000146,67,65,설운3통.여단앞,236000516,40166
130411,236000146,67,66,하송우리,236000515,40150
130412,236000146,67,67,주공2단지석향마을,236000514,40131
130413,236000146,67,68,송우리터미널,236000513,40115
130414,236000146,67,69,송우시장사거리.우리병원,236000512,40107
130415,236000146,67,70,송우6리시장앞,236000511,40102
130416,236000146,67,71,원일아파트.송우5리,236000510,40092
130417,236000146,67,72,홈플러스,236000509,40087
130418,236000146,67,73,영화아파트,236000954,40488
130419,236000149,3200,1,차고지대(경유),277102413,
130420,236000149,3200,2,반월아트홀.여성회관,236000167,41242
130421,236000149,3200,3,하성북리(경유),277102571,
130422,236000149,3200,4,신읍7통.포천축협입구,236000630,40588
130423,236000149,3200,5,포천동주민센터입구,236000181,40589
130424,236000149,3200,6,유한아파트입구,236000179,40369
130425,236000149,3200,7,극동.주공아파트,236001208,40660
130426,236000149,3200,8,어룡2통,236000292,40236
130427,236000149,3200,9,자작2통군단앞,236000290,40232
130428,236000149,3200,10,선단1통.대진대학교,236000518,40210
130429,236000149,3200,11,설운3통.여단앞,236000516,40166
130430,236000149,3200,12,주공2단지석향마을,236000514,40131
130431,236000149,3200,13,송우리터미널,236000513,40115
130432,236000149,3200,14,송우6리시장앞,236000511,40102
130433,236000149,3200,15,홈플러스,236000509,40087
130434,236000149,3200,16,이동교1리.용상골,236000507,40060
130435,236000149,3200,17,윗용상골.대방아파트,236000618,40051
130436,236000149,3200,18,이동교3리.무봉리,236000723,40012
130437,236000149,3200,19,이동교5리.축석검문소,236000578,40001
130438,236000149,3200,20,의정부성모병원,207000174,08242
130439,236000149,3200,21,세아아파트.거성아파트.벽산아파트,207000172,08228
130440,236000149,3200,22,금오초등학교,207000171,08211
130441,236000149,3200,23,꽃동네입구,207000169,08197
130442,236000149,3200,24,의정부시외버스터미널,207000190,08153
130443,236000149,3200,25,신동초.신동아파밀리에아파트앞,207000085,08171
130444,236000149,3200,26,장암주공5단지앞,207000007,08190
130445,236000149,3200,27,장암IC(경유),277103759,
130446,236000149,3200,28,장암역삼거리(경유),277103573,
130447,236000149,3200,29,수락산역,110000097,79004
130448,236000149,3200,30,마들역,110000672,79158
130449,236000149,3200,31,도봉면허시험장,110000086,79018
130450,236000149,3200,32,상계주공3단지,110000144,79073
130451,236000149,3200,33,상계주공1단지,110000146,79069
130452,236000149,3200,34,노원구민의전당,110000266,
130453,236000149,3200,35,하계역,110000346,79066
130454,236000149,3200,36,하계우성아파트,110000353,79064
130455,236000149,3200,37,하계극동아파트,110000351,79063
130456,236000149,3200,38,휘경미소지움아파트,105000477,
130457,236000149,3200,39,삼육서울병원(중),105000011,
130458,236000149,3200,40,시조사삼거리(중),105000013,
130459,236000149,3200,41,떡전교사거리.동대문노인복지관(중),105000014,
130460,236000149,3200,42,청량리미주아파트.동대문세무서(중),105000478,
130461,236000149,3200,43,청량리역환승센터(4번승강장),105000015,
130462,236000149,3200,44,청량리.청과물도매시장(중),105000480,
130463,236000149,3200,45,제기역약령시장,105000022,75057
130464,236000149,3200,46,동대문중앙새마을금고,105000201,75003
130465,236000149,3200,47,현대코아,105000199,
130466,236000149,3200,48,청량리역환승센터(2번승강장),105000447,
130467,236000149,3200,49,청량리미주상가앞,105000028,
130468,236000149,3200,50,서울성심병원,105000030,75015
130469,236000149,3200,51,휘경동입구,105000033,75019
130470,236000149,3200,52,삼육서울병원(중),105000012,
130471,236000149,3200,53,중랑교(중),105000010,
130472,236000149,3200,54,하계시영아파트,110000352,79083
130473,236000149,3200,55,하계역,110000315,79065
130474,236000149,3200,56,서울시립북서울미술관,110000273,79091
130475,236000149,3200,57,백병원,110000157,79089
130476,236000149,3200,58,상계주공6단지,110000155,79156
130477,236000149,3200,59,도봉면허시험장,110000085,79019
130478,236000149,3200,60,마들역,110000664,79157
130479,236000149,3200,61,수락산역3번출구,110000096,79005
130480,236000149,3200,62,장암역삼거리(경유),277103574,
130481,236000149,3200,63,장암IC(경유),277103760,
130482,236000149,3200,64,장암주공5단지.한국.풍림아파트,207000015,08191
130483,236000149,3200,65,추동아파트,207000082,08172
130484,236000149,3200,66,의정부시외버스터미널,207000187,08169
130485,236000149,3200,67,꽃동네입구,207000186,08196
130486,236000149,3200,68,금오초등학교,207000184,08212
130487,236000149,3200,69,세아아파트.거성아파트.벽산아파트,207000183,08227
130488,236000149,3200,70,의정부성모병원,207000181,08241
130489,236000149,3200,71,이동교5리.축석검문소,236000581,40003
130490,236000149,3200,72,이동교3리.무봉리,236000624,40014
130491,236000149,3200,73,이동교4리.대방아파트,236000619,40054
130492,236000149,3200,74,용상골,236000872,40062
130493,236000149,3200,75,원일아파트.송우5리,236000525,40093
130494,236000149,3200,76,송우시장사거리.우리병원,236000985,40106
130495,236000149,3200,77,송우리터미널,236000523,40117
130496,236000149,3200,78,주공2단지석향마을,236000522,40127
130497,236000149,3200,79,설운3통.여단앞,236000521,40167
130498,236000149,3200,80,선단1통.대진대학교,236000519,40207
130499,236000149,3200,81,자작2통군단앞,236000311,40231
130500,236000149,3200,82,어룡2통,236000736,40235
130501,236000149,3200,83,극동.주공아파트,236001207,40658
130502,236000149,3200,84,유한아파트입구,236000176,40242
130503,236000149,3200,85,포천동주민센터입구,236000174,40249
130504,236000149,3200,86,포천시보건소,236000284,40257
130505,236000149,3200,87,신읍7통.포천축협입구,236000631,40587
130506,236000149,3200,88,차고지대(경유),277102413,
130507,236000153,9,1,청소년교육문화센터,236001216,40681
130508,236000153,9,2,푸르미아파트,236001335,41727
130509,236000153,9,3,통일대삼거리,236001218,40682
130510,236000153,9,4,동남중고교입구,236001307,41713
130511,236000153,9,5,영화아파트,236000954,40488
130512,236000153,9,6,고운마을,236000469,40509
130513,236000153,9,7,포천세무서,236000501,40083
130514,236000153,9,8,하나로마트,236001129,41637
