ars_id,st_id,st_nm,gps_x,gps_y,pos_x,pos_y,trans_yn,city_nm
20209,119000116,동작상떼빌아파트,126.9071028,37.48825374,191785.293,443210.58,N,서울
20210,119000117,신대방경남아파트,126.907227,37.48842865,191796.2927,443229.98,N,서울
20212,119000118,흑석동한강현대아파트,126.9700587,37.50558855,197352.9622,445130.6801,N,서울
20217,119000123,서울특별시.보라매병원,126.9244081,37.49266231,193315.9588,443698.4517,N,서울
20219,119000124,신상도초등학교,126.9436737,37.49937392,195019.917,444442.0801,N,서울
20220,119000125,상도4동약수맨션,126.9436362,37.4980583,195016.5171,444296.08,N,서울
20221,119000126,경향렉스빌.롯데캐슬,126.942914,37.49592954,194952.5186,444059.88,N,서울
20222,119000127,경향렉스빌.롯데캐슬,126.9427353,37.49598532,194936.7189,444066.08,N,서울
20224,119000128,흑석역.명수대현대아파트,126.9646408,37.50772987,196874.0734,445368.4802,N,서울
20228,119000131,상도4동약수맨션,126.9433569,37.49795904,194991.8177,444285.08,N,서울
20230,119000132,동작역.국립현충원,126.976551,37.50270198,197926.8487,444810.1801,N,서울
20231,119000133,동작역.국립현충원,126.9769173,37.50293904,197959.2479,444836.4801,N,서울
20240,119000134,동작구청정문,126.9400622,37.51237684,194701.5245,445885.2803,N,서울
20241,119000135,상도SH빌아파트상도팰리스후문,126.9538203,37.50250966,195917.1959,444789.5801,N,서울
20242,119000136,상도SH빌아파트상도팰리스후문,126.9542926,37.50314151,195958.9949,444859.6801,N,서울
20243,119000137,상도3차삼성래미안후문,126.9538227,37.50105476,195917.3315,444628.1231,N,서울
20244,119000138,상도3차삼성래미안후문,126.953569,37.50094074,195894.8964,444615.4801,N,서울
20245,119000139,상도1동주민센터.상도3차래미안,126.9532187,37.49866081,195863.7972,444362.48,N,서울
20246,119000140,상도1동주민센터.상도3차래미안,126.9532043,37.49808951,195862.4972,444299.08,N,서울
20020,119000284,방배노인종합복지관,126.9818146,37.48067903,198391.7378,442366.0798,N,서울
20019,119000285,사당동우체국앞,126.9819451,37.48322737,198403.3375,442648.8798,N,서울
20018,119000286,총신대입구역.남성시장입구앞,126.9822244,37.48821683,198428.1369,443202.5799,N,서울
20017,119000287,경문고교.배나무골앞,126.9826205,37.49153836,198463.2361,443571.1799,N,서울
20016,119000288,정금마을.방배경찰서,126.9827319,37.49410382,198473.1359,443855.88,N,서울
20015,119000289,갯마을앞,126.9834131,37.49745422,198533.4345,444227.68,N,서울
20247,119000290,노들역앞,126.9522639,37.51326188,195780.1991,445982.8803,N,서울
20249,119000291,대방역.여의교앞,126.92733,37.514757,193576.2122,446150.2122,N,서울
20251,119000293,동작실버센터입구,126.9567459,37.51300859,196176.3898,445954.5803,N,서울
20250,119000294,노들역4번출구앞,126.9533594,37.51245728,195877.0021,445893.5407,N,서울
20248,119000295,대방역1번출구앞,126.9276883,37.51312774,193607.7502,445969.3803,N,서울
20252,119000296,사당동대아신협앞,126.9761194,37.48326419,197888.1496,442653.0798,N,서울
 ,119000297,동작대교남단(가상),126.9739596,37.50614095,197697.8541,445191.8801,N,서울
 ,119000299,한강대교남단(가상),126.9555809,37.51461663,196073.4922,446133.0803,N,서울
20253,119000302,사당역9번출구앞,126.9813959,37.47739263,198354.6387,442001.3797,N,서울
21160,119000303,당곡사거리.롯데백화점관악점,126.9270747,37.49100414,193551.5987,443514.2507,N,서울
