343,3호선,S1103,매봉,N,N,일반,127.0467037,37.48684644,서울교통공사,1198,11,1,103,10334,매봉
K233,수인분당선,k0304,죽전,N,N,일반,127.107385,37.324575,한국철도공사,14312,11,2,201,20116,죽전
709,7호선,S1107,먹골,N,N,일반,127.0775891,37.61073429,서울교통공사,1323,11,1,107,10710,먹골
712,7호선,S1107,면목,N,N,일반,127.0874251,37.58852412,서울교통공사,1326,11,1,107,10713,면목
424,4호선,S1104,명동,N,N,일반,126.9862482,37.56075073,서울교통공사,1216,11,1,104,10416,명동
540,5호선,S1105,명일,N,N,일반,127.1439883,37.55149734,서울교통공사,1278,11,1,105,10542,명일
Y118,용인경전철,T4101,명지대,N,N,일반,127.1911514,37.2380254,용인경량전철㈜,28578,11,13,1301,130109,명지대
148,1호선,S1101,명학,N,N,일반,126.935579,37.384435,한국철도공사,1091,11,1,101,10166,명학
826,8호선,S1108,모란,수인분당선,k0304,환승,127.1294298,37.43291644,서울교통공사,1363,11,1,108,10817,모란
K217,수인분당선,k0304,도곡,3호선,S1103,환승,127.0553484,37.49082524,서울교통공사,17414,11,2,201,20117,도곡
I223,인천2호선,S2802,모래내시장,N,N,일반,126.719578,37.455842,인천교통공사,36962,11,3,302,30212,모래내시장
510,5호선,S1105,목동,N,N,일반,126.8645757,37.52586671,서울교통공사,1254,11,1,105,10511,목동
813,8호선,S1108,몽촌토성,N,N,일반,127.1123921,37.51742473,서울교통공사,1351,11,1,108,10804,몽촌토성
325,3호선,S1103,무악재,N,N,일반,126.9501814,37.58211864,서울교통공사,1184,11,1,103,10316,무악재
235,2호선,S1102,문래,N,N,일반,126.8945439,37.51779736,서울교통공사,1151,11,1,102,10232,문래
K335,경의중앙선,k0212,문산,N,N,일반,126.787531,37.854565,한국철도공사,23214,11,10,1001,100101,문산
818,8호선,S1108,문정,N,N,일반,127.1222272,37.4859849,서울교통공사,1355,11,1,108,10809,문정
I127,인천1호선,S2801,문학경기장,N,N,일반,126.698373,37.434964,인천교통공사,1383,11,3,301,30106,문학경기장
K225,수인분당선,k0304,모란,8호선,S1108,환승,127.1294298,37.43291644,서울교통공사,17415,11,2,201,20118,모란
D13,신분당선,I1102,미금,수인분당선,k0304,환승,127.108952,37.350078,네오트렌스,39502,11,11,1101,110113,미금
544,5호선,S1105,미사,N,N,일반,127.1932345,37.5631234,서울교통공사,40626,11,1,105,10560,미사
415,4호선,S1104,미아,N,N,일반,127.0258287,37.62657144,서울교통공사,1210,11,1,104,10407,미아
416,4호선,S1104,미아사거리,N,N,일반,127.0298981,37.61325241,서울교통공사,1211,11,1,104,10408,미아사거리
I112,인천1호선,S2801,박촌,N,N,일반,126.744946,37.553525,인천교통공사,1397,11,3,301,30121,박촌
447,4호선,k0302,반월,N,N,일반,126.903684,37.312244,한국철도공사,1235,11,1,104,10439,반월
724,7호선,S1107,반포,N,N,일반,127.011532,37.50820769,서울교통공사,1336,11,1,107,10725,반포
U110,의정부경전철,L4101,발곡,N,N,일반,127.0529098,37.7269917,㈜우진메트로,31791,11,2,202,20201,발곡
505,5호선,S1105,발산,N,N,일반,126.837456,37.55848385,서울교통공사,1250,11,1,105,10506,발산
225,2호선,S1102,방배,N,N,일반,126.997636,37.48130245,서울교통공사,1138,11,1,102,10218,방배
550,5호선,S1105,방이,N,N,일반,127.1260716,37.50865738,서울교통공사,1283,11,1,105,10547,방이
115,1호선,S1101,방학,N,N,일반,127.044295,37.667471,한국철도공사,1039,11,1,101,10107,방학
500,5호선,S1105,방화,N,N,일반,126.8127115,37.57729066,서울교통공사,1245,11,1,105,10501,방화
174,1호선,S1101,배방,N,N,일반,127.052751,36.777541,한국철도공사,21900,11,1,101,10154,배방
K324,경의중앙선,k0212,백마,N,N,일반,126.794401,37.658346,한국철도공사,23223,11,10,1001,100110,백마
314,3호선,S1103,백석,N,N,일반,126.788109,37.642973,한국철도공사,1173,11,1,103,10305,백석
P136,경춘선,k0210,백양리,N,N,일반,127.589085,37.830881,한국철도공사,28562,11,12,1201,120111,백양리
189,1호선,S1101,백운,N,N,일반,126.707179,37.483301,한국철도공사,1076,11,1,101,10144,백운
631,6호선,S1106,버티고개,N,N,일반,127.0066086,37.54806951,서울교통공사,1299,11,1,106,10616,버티고개
442,4호선,S1104,범계,N,N,일반,126.950752,37.389783,한국철도공사,1231,11,1,104,10434,범계
U112,의정부경전철,L4101,범골,N,N,일반,127.0436639,37.728796,㈜우진메트로,31793,11,2,202,20203,범골
P124,경춘선,k0210,별내,N,N,일반,127.127208,37.642221,한국철도공사,33137,11,12,1201,120119,별내
157,1호선,S1101,병점,서동탄지선,,환승,127.033268,37.206821,한국철도공사,1099,11,1,101,10174,병점
733,7호선,S1107,보라매,N,N,일반,126.9203052,37.49989004,서울교통공사,1343,11,1,107,10734,보라매
637,6호선,S1106,보문,우이신설,k0305,환승,127.0192192,37.58543035,서울교통공사,1296,11,1,106,10610,보문
952,우이신설경전철,k0305,보문,6호선,S1106,환승,127.0192192,37.58543035,서울교통공사,39455,11,15,1501,150102,보문
102,1호선,S1101,보산,N,N,일반,127.057134,37.914268,한국철도공사,1118,11,1,101,10193,보산
K222,수인분당선,k0304,복정,8호선,S1108,환승,127.1264714,37.47008981,서울교통공사,17416,11,2,201,20119,복정
Y122,용인경전철,T4101,보평,N,N,일반,127.218533,37.2589472,용인경량전철㈜,28582,11,13,1301,130113,보평
820,8호선,S1108,복정,수인분당선,k0304,환승,127.1264714,37.47008981,서울교통공사,1357,11,1,108,10811,복정
K215,수인분당선,k0304,선릉,2호선,S1102,환승,127.0486966,37.50437895,서울교통공사,17417,11,2,201,20120,선릉
170,1호선,S1101,봉명,N,N,일반,127.136319,36.801578,한국철도공사,21901,11,1,101,10155,봉명
938,9호선,S1109,봉은사,N,N,일반,127.0608922,37.51436096,서울교통공사,36471,11,1,109,10929,봉은사
229,2호선,S1102,봉천,N,N,일반,126.9418478,37.48245978,서울교통공사,1142,11,1,102,10222,봉천
646,6호선,S1106,봉화산,N,N,일반,127.0910857,37.61747193,서울교통공사,1288,11,1,106,10601,봉화산
187,1호선,S1101,부개,N,N,일반,126.740549,37.488479,한국철도공사,1074,11,1,101,10142,부개
K418,경강선,k0218,부발,N,N,일반,127.490303,37.260411,한국철도공사,39277,11,2,203,20309,부발
184,1호선,S1101,부천,N,N,일반,126.782779,37.484066,한국철도공사,1071,11,1,101,10139,부천
746,7호선,S1107,부천시청,N,N,일반,126.7637332,37.50454132,서울교통공사,32124,11,1,107,10756,부천시청
743,7호선,S1107,부천종합운동장,N,N,일반,126.7972468,37.50544153,서울교통공사,32121,11,1,107,10753,부천종합운동장
188,1호선,S1101,부평,인천1호선,S2801,환승,126.724584,37.489457,한국철도공사,1075,11,1,101,10143,부평
I120,인천1호선,S2801,부평,1호선,S1101,환승,126.723437,37.490541,인천교통공사,17421,11,3,301,30123,부평
750,7호선,S1107,부평구청,인천1호선,S2801,환승,126.720547,37.508768,인천교통공사,32128,11,1,107,10760,부평구청
I118,인천1호선,S2801,부평구청,7호선,S1107,환승,126.720547,37.508768,인천교통공사,1391,11,3,301,30115,부평구청
I122,인천1호선,S2801,부평삼거리,N,N,일반,126.710494,37.478267,인천교통공사,1388,11,3,301,30111,부평삼거리
I119,인천1호선,S2801,부평시장,N,N,일반,126.722282,37.498495,인천교통공사,1390,11,3,301,30114,부평시장
949,우이신설경전철,k0305,북한산보국문,N,N,일반,127.0060678,37.6121622,,39458,11,15,1501,150105,북한산보국문
941,우이신설경전철,k0305,북한산우이,N,N,일반,127.0105423,37.6628057,,39466,11,15,1501,150113,북한산우이
322,3호선,S1103,불광,6호선,S1106,환승,126.9296281,37.61013354,서울교통공사,1181,11,1,103,10313,불광
612,6호선,S1106,불광,3호선,S1103,환승,126.9296281,37.61013354,서울교통공사,17394,11,1,106,10640,불광
713,7호선,S1107,사가정,N,N,일반,127.0884688,37.58101455,서울교통공사,1327,11,1,107,10714,사가정
226,2호선,S1102,사당,4호선,S1104,환승,126.9816245,37.4767992,서울교통공사,1139,11,1,102,10219,사당
433,4호선,S1104,사당,2호선,S1102,환승,126.981945,37.48678247,서울교통공사,17380,11,1,104,10452,사당
P126,경춘선,k0210,사릉,N,N,일반,127.176839,37.651145,한국철도공사,28563,11,12,1201,120112,사릉
K221,수인분당선,k0304,수서,3호선,S1103,환승,127.101553,37.48716257,서울교통공사,17418,11,2,201,20121,수서
696,김포도시철도,L4101,사우,N,N,일반,126.7196954,37.62035224,김포골드라인운영㈜,39878,11,17,1701,170107,사우
933,9호선,S1109,사평,N,N,일반,127.015259,37.504206,,21920,11,1,109,10914,사평
751,7호선,S1107,산곡,N,N,일반,126.7013204,37.5085383,,,,,,,
444,4호선,k0302,산본,N,N,일반,126.932969,37.358019,한국철도공사,1232,11,1,104,10436,산본
821,8호선,S1108,산성,N,N,일반,127.1498131,37.45668074,서울교통공사,1358,11,1,108,10812,산성
Y116,용인경전철,T4101,삼가,N,N,일반,127.168141,37.242103,용인경량전철㈜,28576,11,13,1301,130107,삼가
428,4호선,S1104,삼각지,6호선,S1106,환승,126.9734308,37.53475857,서울교통공사,1219,11,1,104,10420,삼각지
428,6호선,S1106,삼각지,4호선,S1104,환승,126.9734308,37.53475857,서울교통공사,17395,11,1,106,10641,삼각지
K412,경강선,k0218,삼동,N,N,일반,127.203447,37.408731,한국철도공사,39271,11,2,203,20303,삼동
748,7호선,S1107,삼산체육관,N,N,일반,126.7417749,37.50636043,서울교통공사,32126,11,1,107,10758,삼산체육관
219,2호선,S1102,삼성,N,N,일반,127.063165,37.5086936,서울교통공사,1132,11,1,102,10212,삼성
937,9호선,S1109,삼성중앙,N,N,일반,127.052705,37.51288248,서울교통공사,36470,11,1,109,10928,삼성중앙
319,3호선,S1103,삼송,N,N,일반,126.895559,37.653096,한국철도공사,1177,11,1,103,10309,삼송
946,우이신설경전철,k0305,삼양,N,N,일반,127.0159753,37.6269262,,39461,11,15,1501,150108,삼양
947,우이신설경전철,k0305,삼양사거리,N,N,일반,127.0183183,37.6213452,,39460,11,15,1501,150107,삼양사거리
940,9호선,S1109,삼전,N,N,일반,127.0877814,37.50474464,서울교통공사,39882,11,1,109,10931,삼전
K213,수인분당선,k0304,강남구청,7호선,S1107,환승,127.0411628,37.51714842,서울교통공사,28523,11,2,201,20122,강남구청
410,4호선,S1104,상계,N,N,일반,127.0731287,37.66090497,서울교통공사,1206,11,1,104,10402,상계
730,7호선,S1107,상도,N,N,일반,126.9477417,37.50285237,서울교통공사,1340,11,1,107,10731,상도
747,7호선,S1107,상동,N,N,일반,126.7529908,37.50570416,서울교통공사,32125,11,1,107,10757,상동
448,4호선,k0302,상록수,N,N,일반,126.866533,37.302845,한국철도공사,1236,11,1,104,10440,상록수
711,7호선,S1107,상봉,경의중앙선+경춘선,k0212+k0210,환승,127.0853862,37.59608092,서울교통공사,1325,11,1,107,10712,상봉
K120,경의중앙선,k0212,상봉,경춘선/7호선/광운대지선,k0210+S1107,환승,127.085853,37.595254,한국철도공사,28538,11,10,1001,100154,상봉
P120,경춘선,k0210,상봉,경의중앙선/7호선/광운대지선,k0212+S1107,환승,127.085853,37.595254,한국철도공사,28564,11,12,1201,120113,상봉
623,6호선,S1106,상수,N,N,일반,126.9225838,37.54776978,서울교통공사,1306,11,1,106,10625,상수
207,2호선,S1102,상왕십리,N,N,일반,127.0293524,37.56417104,서울교통공사,1165,11,1,102,10247,상왕십리
641,6호선,S1106,상월곡,N,N,일반,127.0485887,37.60632242,서울교통공사,1292,11,1,106,10606,상월곡
542,5호선,S1105,상일동,N,N,일반,127.1652632,37.55658759,서울교통공사,1280,11,1,105,10544,상일동
P133,경춘선,k0210,상천,N,N,일반,127.4542,37.770405,한국철도공사,28565,11,12,1201,120114,상천
D17,신분당선,I1102,상현,N,N,일반,127.0667918,37.2968125,네오트렌스,36652,11,11,1101,110110,상현
U119,의정부경전철,L4101,새말,N,N,일반,127.0637846,37.7488688,㈜우진메트로,31799,11,2,202,20209,새말
616,6호선,S1106,새절,N,N,일반,126.9136601,37.59099413,서울교통공사,1312,11,1,106,10632,새절
925,9호선,S1109,샛강,N,N,일반,126.928422,37.517274,,21921,11,1,109,10915,샛강
K313,경의중앙선,k0212,서강대,N,N,일반,126.935389,37.552132,한국철도공사,33135,11,10,1001,100122,서강대
I210,인천2호선,S2802,서구청,N,N,일반,126.676795,37.543839,인천교통공사,36963,11,3,302,30213,서구청
521,5호선,S1105,서대문,N,N,일반,126.9665864,37.56573781,서울교통공사,1263,11,1,105,10523,서대문
157-1,1호선,S1101,서동탄,N,N,일반,127.051893,37.195675,한국철도공사,28520,11,1,101,10199,서동탄
I214,인천2호선,S2802,서부여성회관,N,N,일반,126.675875,37.500298,인천교통공사,36964,11,3,302,30214,서부여성회관
K112,경의중앙선,k0212,서빙고,N,N,일반,126.988358,37.51961,한국철도공사,1555,11,10,1001,100129,서빙고
228,2호선,S1102,서울대입구,N,N,일반,126.9526269,37.48103059,서울교통공사,1141,11,1,102,10221,서울대입구
K237,수인분당선,k0304,기흥,용인경전철,T4101,환승,127.115944,37.275657,한국철도공사,28524,11,2,201,20123,기흥
133,1호선,S1101,서울역,4호선/공항철도,S1104+k0211,환승,126.9724563,37.55575305,서울교통공사,1056,11,1,101,10124,서울역
426,4호선,S1104,서울역,1호선/공항철도,S1101+k0211,환승,126.7565214,37.5670594,공항철도,17381,11,1,104,10453,서울역
A01,공항철도,k0211,서울역,1호선/4호선,S1101+S1104,환승,126.7565214,37.5670594,공항철도,28540,11,9,901,90108,서울역
P313,경의중앙선,k0212,서울역,N,N,일반,126.970787,37.554713,한국철도공사,23233,11,10,1001,100120,서울역
163,1호선,S1101,서정리,N,N,일반,127.052844,37.056459,한국철도공사,1105,11,1,101,10180,서정리
224,2호선,S1102,서초,N,N,일반,127.0075972,37.49178284,서울교통공사,1137,11,1,102,10217,서초
K244,수인분당선,k0304,매교,N,N,일반,127.015657,37.265502,한국철도공사,28525,11,2,201,20124,매교
120,1호선,S1101,석계,6호선,S1106,환승,127.065594,37.615206,한국철도공사,1044,11,1,101,10112,석계
643,6호선,S1106,석계,1호선,S1101,환승,127.0655612,37.61498323,서울교통공사,17396,11,1,106,10642,석계
752,7호선,S1107,석남,인천2호선,S2802,환승,126.676304,37.507211,,,,,,,
I213,인천2호선,S2802,석남,7호선,S1107,환승,126.676304,37.507211,인천교통공사,36965,11,3,302,30215,석남
I220,인천2호선,S2802,석바위시장,N,N,일반,126.692387,37.457659,인천교통공사,36966,11,3,302,30216,석바위시장
145,1호선,S1101,석수,N,N,일반,126.902233,37.435161,한국철도공사,1088,11,1,101,10163,석수
I222,인천2호선,S2802,석천사거리,N,N,일반,126.710383,37.4569323,인천교통공사,36967,11,3,302,30217,석천사거리
815,8호선,S1108,석촌,9호선,S1109,환승,127.1069303,37.50535113,서울교통공사,1352,11,1,108,10806,석촌
815,9호선,S1109,석촌,8호선,S1108,환승,127.1069303,37.50535113,서울교통공사,39884,11,1,109,10933,석촌
941,9호선,S1109,석촌고분,N,N,일반,127.0966224,37.50202826,서울교통공사,39883,11,1,109,10932,석촌고분
220,2호선,S1102,선릉,수인분당선,k0304,환승,127.0486966,37.50437895,서울교통공사,1133,11,1,102,10213,선릉
K242,수인분당선,k0304,매탄권선,N,N,일반,127.040824,37.252458,한국철도공사,28526,11,2,201,20125,매탄권선
435,4호선,S1104,선바위,N,N,일반,127.002164,37.451854,한국철도공사,1224,11,1,104,10427,선바위
842,서해선,L4102,소새울,N,N,일반,126.7968584,37.4687806,,39504,11,16,1601,160102,소새울
921,9호선,S1109,선유도,N,N,일반,126.893525,37.53802,,21922,11,1,109,10916,선유도
936,9호선,S1109,선정릉,수인분당선,k0304,환승,127.043641,37.51085355,서울교통공사,36469,11,1,109,10927,선정릉
K238,수인분당선,k0304,상갈,N,N,일반,127.108718,37.261797,한국철도공사,28529,11,2,201,20128,상갈
I128,인천1호선,S2801,선학,N,N,일반,126.698872,37.426985,인천교통공사,1382,11,3,301,30105,선학
153,1호선,S1101,성균관대,N,N,일반,126.970861,37.300344,한국철도공사,1095,11,1,101,10170,성균관대
D16,신분당선,I1102,성복,N,N,일반,127.078785,37.3132,네오트렌스,36651,11,11,1101,110109,성복
211,2호선,S1102,성수,신설동지선,N,환승,127.0559893,37.5444338,서울교통공사,1124,11,1,102,10204,성수
418,4호선,S1104,성신여대입구,우이신설,k0305,환승,127.0163071,37.5927377,서울교통공사,1213,11,1,104,10410,성신여대입구
951,우이신설경전철,k0305,성신여대입구,4호선,S1104,환승,127.0163071,37.5927377,서울교통공사,39456,11,15,1501,150103,성신여대입구
166,1호선,S1101,성환,N,N,일반,127.127007,36.915781,한국철도공사,1108,11,1,101,10183,성환
156,1호선,S1101,세류,N,N,일반,127.013772,37.244102,한국철도공사,1098,11,1,101,10173,세류
158,1호선,S1101,세마,N,N,일반,127.043279,37.187288,한국철도공사,1100,11,1,101,10175,세마
K419,경강선,k0218,세종대왕릉,N,N,일반,127.570764,37.293636,한국철도공사,39278,11,2,203,20310,세종대왕릉
I137,인천1호선,S2801,센트럴파크,N,N,일반,126.635002,37.392833,인천교통공사,21933,11,3,301,30125,센트럴파크
K211,수인분당선,k0304,서울숲,N,N,일반,127.041029,37.5442086,,28530,11,2,201,20129,서울숲
183,1호선,S1101,소사,서해선,L4102,일반,126.795654,37.482755,한국철도공사,1070,11,1,101,10138,소사
843,서해선,L4102,시흥대야,N,N,일반,126.7914943,37.4503627,,39505,11,16,1601,160103,시흥대야
844,서해선,L4102,신천,N,N,일반,126.7867556,37.4387871,,39506,11,16,1601,160104,신천
100,1호선,S1101,소요산,N,N,일반,127.061007,37.948608,한국철도공사,1120,11,1,101,10195,소요산
942,우이신설경전철,k0305,솔밭공원,N,N,일반,127.0110893,37.6560522,,39465,11,15,1501,150112,솔밭공원
948,우이신설경전철,k0305,솔샘,N,N,일반,127.0113463,37.6202702,,39459,11,15,1501,150106,솔샘
186,1호선,S1101,송내,N,N,일반,126.753045,37.487626,한국철도공사,1073,11,1,101,10141,송내
K245,수인분당선,k0304,수원,1호선,S1101,환승,126.999821,37.266162,한국철도공사,28531,11,2,201,20130,수원
I139,인천1호선,S2801,송도달빛축제공원,N,N,일반,126.6274792,37.40611,인천교통공사,40629,11,3,301,30130,송도달빛축제공원
U124,의정부경전철,L4101,송산,N,N,일반,127.0872261,37.737262,㈜우진메트로,31804,11,2,202,20214,송산
503,5호선,S1105,송정,N,N,일반,126.811792,37.56115795,서울교통공사,1248,11,1,105,10504,송정
162,1호선,S1101,송탄,N,N,일반,127.054397,37.075376,한국철도공사,1104,11,1,101,10179,송탄
816,8호선,S1108,송파,N,N,일반,127.1118647,37.4997227,서울교통공사,1353,11,1,108,10807,송파
942,9호선,S1109,송파나루,N,N,일반,127.1131234,37.51012026,서울교통공사,39885,11,1,109,10934,송파나루
K243,수인분당선,k0304,수원시청,N,N,일반,127.030736,37.261941,한국철도공사,28532,11,2,201,20131,수원시청
702,7호선,S1107,수락산,N,N,일반,127.0552343,37.67791554,서울교통공사,1318,11,1,107,10703,수락산
445,4호선,k0302,수리산,N,N,일반,126.925537,37.350297,한국철도공사,1233,11,1,104,10437,수리산
K317,경의중앙선,k0212,수색,N,N,일반,126.895681,37.580855,한국철도공사,23229,11,10,1001,100116,수색
349,3호선,S1103,수서,수인분당선,k0304,환승,127.101553,37.48716257,서울교통공사,1204,11,1,103,10340,수서
K236,수인분당선,k0304,신갈,N,N,일반,127.111311,37.286127,한국철도공사,28533,11,2,201,20132,신갈
155,1호선,S1101,수원,수인분당선,k0304,환승,126.999821,37.266162,한국철도공사,1097,11,1,101,10172,수원
K240,수인분당선,k0304,영통,N,N,일반,127.071341,37.251521,한국철도공사,28536,11,2,201,20135,영통
K210,수인분당선,k0304,왕십리,2호선/5호선/경의중앙선,S1102+S1105+k0210,환승,127.0375076,37.56152516,서울교통공사,28537,11,2,201,20136,왕십리
414,4호선,S1104,수유,N,N,일반,127.0254433,37.63796529,서울교통공사,1209,11,1,104,10406,수유
D15,신분당선,I1102,수지구청,N,N,일반,127.0922583,37.32238,네오트렌스,36650,11,11,1101,110108,수지구청
825,8호선,S1108,수진,N,N,일반,127.1406475,37.43732537,서울교통공사,1362,11,1,108,10816,수진
427,4호선,S1104,숙대입구,N,N,일반,126.9719943,37.54467788,서울교통공사,1218,11,1,104,10419,숙대입구
729,7호선,S1107,숭실대입구,N,N,일반,126.9534722,37.4961804,서울교통공사,1339,11,1,107,10730,숭실대입구
K212,수인분당선,k0304,압구정로데오,N,N,일반,127.040555,37.527385,한국철도공사,32130,11,2,201,20138,압구정로데오
I219,인천2호선,S2802,시민공원,N,N,일반,126.680091,37.458739,인천교통공사,36968,11,3,302,30218,시민공원
845,서해선,L4102,신현,N,N,일반,126.7856663,37.4089787,,39507,11,16,1601,160105,신현
132,1호선,S1101,시청,2호선,S1102,환승,126.9767513,37.56471664,서울교통공사,1055,11,1,101,10123,시청
244,2호선,S1102,시청,1호선,S1101,환승,126.9767513,37.56471664,서울교통공사,17369,11,1,102,10252,시청
Y117,용인경전철,T4101,"시청,용인대",N,N,일반,127.178856,37.239426,용인경량전철㈜,28577,11,13,1301,130108,시청?용인대
846,서해선,L4102,시흥시청,N,N,일반,126.8056808,37.3816766,,39508,11,16,1601,160106,시흥시청
847,서해선,L4102,시흥능곡,N,N,일반,126.8065453,37.3701612,,39509,11,16,1601,160107,시흥능곡
848,서해선,L4102,달미,N,N,일반,126.8068768,37.3491752,,39510,11,16,1601,160108,달미
K214,수인분당선,k0304,선정릉,9호선,S1109,환승,127.043641,37.51085355,서울교통공사,32131,11,2,201,20139,선정릉
527,5호선,S1105,신금호,N,N,일반,127.0205515,37.55440938,서울교통공사,1266,11,1,105,10529,신금호
138,1호선,S1101,신길,5호선,S1105,환승,126.917743,37.517018,한국철도공사,1061,11,1,101,10129,신길
514,5호선,S1105,신길,1호선,S1101,환승,126.916543,37.51742655,서울교통공사,17387,11,1,105,10554,신길
454,4호선,k0302,신길온천,수인분당선,k0304,환승,126.767306,37.337488,한국철도공사,1242,11,1,104,10446,신길온천
K223,수인분당선,k0304,가천대,N,N,일반,127.126677,37.448784,한국철도공사,32132,11,2,201,20140,가천대
647,6호선,S1106,신내,경춘선,k0210,환승,127.103395,37.61264135,서울교통공사,40628,11,1,106,10648,신내
P122,경춘선,k0210,신내,6호선,S1106,환승,127.103395,37.61264135,서울교통공사,36475,11,12,1201,120120,신내
934,9호선,S1109,신논현,N,N,일반,127.02506,37.504598,,21923,11,1,109,10917,신논현
211-2,2호선,S1102,신답,N,N,일반,127.0468598,37.56961893,서울교통공사,1122,11,1,102,10202,신답
206,2호선,S1102,신당,6호선,S1106,환승,127.0181023,37.56582912,서울교통공사,1164,11,1,102,10246,신당
634,6호선,S1106,신당,2호선,S1102,환승,127.0181023,37.56582912,서울교통공사,17397,11,1,106,10643,신당
231,2호선,S1102,신대방,N,N,일반,126.9135942,37.48741288,서울교통공사,1144,11,1,102,10224,신대방
732,7호선,S1107,신대방삼거리,N,N,일반,126.9280519,37.49968797,서울교통공사,1342,11,1,107,10733,신대방삼거리
140,1호선,S1101,신도림,2호선/까치산지선,S1102,환승,126.891513,37.508983,한국철도공사,1063,11,1,101,10131,신도림
234,2호선,S1102,신도림,1호선/까치산지선,S1101,환승,126.8912511,37.50874994,서울교통공사,17372,11,1,102,10255,신도림
K416,경강선,k0218,신둔도예촌,N,N,일반,127.405251,37.315499,한국철도공사,39275,11,2,203,20307,신둔도예촌
230,2호선,S1102,신림,N,N,일반,126.9295937,37.48420085,서울교통공사,1143,11,1,102,10223,신림
920,9호선,S1109,신목동,N,N,일반,126.88308,37.544277,,21924,11,1,109,10918,신목동
931,9호선,S1109,신반포,N,N,일반,126.995925,37.503415,,21925,11,1,109,10919,신반포
913,9호선,S1109,신방화,N,N,일반,126.816601,37.567532,,21926,11,1,109,10920,신방화
337,3호선,S1103,신사,N,N,일반,127.020092,37.51618776,서울교통공사,1193,11,1,103,10328,신사
126,1호선,S1101,신설동,2호선/우이신설경전철,S1102+k0305,환승,127.0249104,37.57528723,서울교통공사,1050,11,1,101,10118,신설동
211-4,2호선,S1102,신설동,1호선/우이신설경전철,S1101+k0305,환승,127.0249104,37.57528723,서울교통공사,17370,11,1,102,10253,신설동
953,우이신설경전철,k0305,신설동,1호선/2호선,S1102+S1102,환승,127.0249104,37.57528723,서울교통공사,39454,11,15,1501,150101,신설동
I129,인천1호선,S2801,신연수,N,N,일반,126.693853,37.418032,인천교통공사,1381,11,3,301,30104,신연수
429,4호선,S1104,신용산,N,N,일반,126.9677003,37.5292129,서울교통공사,1220,11,1,104,10421,신용산
K131,경의중앙선,k0212,신원,N,N,일반,127.372745,37.525921,한국철도공사,24922,11,10,1001,100148,신원
121,1호선,S1101,신이문,N,N,일반,127.067347,37.601829,한국철도공사,1045,11,1,101,10113,신이문
509,5호선,S1105,신정,N,N,일반,126.8562294,37.52501081,서울교통공사,1253,11,1,105,10510,신정
244-3,2호선,S1102,신정네거리,N,N,일반,126.8528986,37.51999688,서울교통공사,1149,11,1,102,10230,신정네거리
745,7호선,S1107,신중동,N,N,일반,126.776328,37.50308369,서울교통공사,32123,11,1,107,10755,신중동
177,1호선,S1101,신창,N,N,일반,126.950129,36.769213,한국철도공사,21902,11,1,101,10156,신창
849,서해선,L4102,선부,N,N,일반,126.8074782,37.3350871,,39511,11,16,1601,160109,선부
240,2호선,S1102,신촌,N,N,일반,126.9368826,37.555342,서울교통공사,1156,11,1,102,10237,신촌
P312,경의중앙선,k0212,신촌,N,N,일반,126.942308,37.559768,한국철도공사,23232,11,10,1001,100119,신촌
K241,수인분당선,k0304,망포,N,N,일반,127.057367,37.245793,한국철도공사,33132,11,2,201,20141,망포
734,7호선,S1107,신풍,N,N,일반,126.9098598,37.50008919,서울교통공사,1344,11,1,107,10735,신풍
850,서해선,L4102,초지,4호선/수인분당선,S1105+k0304,환승,126.806151,37.320583,한국철도공사,39512,11,16,1601,160110,초지
824,8호선,S1108,신흥,N,N,일반,127.1473884,37.44088706,서울교통공사,1361,11,1,108,10815,신흥
413,4호선,S1104,쌍문,N,N,일반,127.0345002,37.64853159,서울교통공사,1208,11,1,104,10405,쌍문
171,1호선,S1101,쌍용(나사렛대),N,N,일반,127.121363,36.793745,한국철도공사,21903,11,1,101,10157,쌍용(나사렛대)
172,1호선,S1101,아산,N,N,일반,127.105049,36.792195,한국철도공사,21904,11,1,101,10158,아산
I209,인천2호선,S2802,아시아드경기장,N,N,일반,126.677075,37.551373,인천교통공사,36969,11,3,302,30219,아시아드경기장
K133,경의중앙선,k0212,아신,N,N,일반,127.443238,37.513954,한국철도공사,24923,11,10,1001,100149,아신
534,5호선,S1105,아차산,N,N,일반,127.0896015,37.55203633,서울교통공사,1272,11,1,105,10536,아차산
242,2호선,S1102,아현,N,N,일반,126.9561295,37.55721977,서울교통공사,1158,11,1,102,10239,아현
328,3호선,S1103,안국,N,N,일반,126.9854787,37.57666379,서울교통공사,1187,11,1,103,10319,안국
453,4호선,k0302,안산,수인분당선,k0304,환승,126.788748,37.327006,한국철도공사,1241,11,1,104,10445,안산
K239,수인분당선,k0304,청명,N,N,일반,127.078945,37.259485,한국철도공사,33133,11,2,201,20142,청명
638,6호선,S1106,안암,N,N,일반,127.0292203,37.58623045,서울교통공사,1295,11,1,106,10609,안암
147,1호선,S1101,안양,N,N,일반,126.922647,37.401929,한국철도공사,1090,11,1,101,10165,안양
810,8호선,S1108,암사,N,N,일반,127.1274183,37.54997529,서울교통공사,1349,11,1,108,10801,암사
336,3호선,S1103,압구정,N,N,일반,127.0283697,37.52668639,서울교통공사,1192,11,1,103,10327,압구정
