NODE_ID,NODE_REAL_ID,NODE_NM,GPS_LATI,GPS_LONG,COLLECTD_TIME,NODE_MOBILE_ID,CITY_CODE,CITY_ABB,CITY_NAME
SEB204000339,204000339,태평고개,37.4443417,127.1281333,2020-09-24 7:32,0,11,SEB,서울특별시
SEB204000108,204000108,태평3동행정복지센터,37.4456494,127.1331448,2020-09-24 7:32,0,11,SEB,서울특별시
SEB205000030,205000030,자동차검사소.산성아파트,37.4416543,127.1784327,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000217,206000217,분당중앙공원,37.3735247,127.1235665,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000314,206000314,아름마을.이매고교.효성선경아파,37.395315,127.1236377,2020-09-24 7:32,7303,11,SEB,서울특별시
SEB206000399,206000399,청솔마을,37.3525454,127.1164737,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000614,206000614,봇들마을7단지,37.3980424,127.1167222,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000616,206000616,보평중고등학교,37.3949188,127.1167027,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000145,206000145,매화마을2단지,37.4131744,127.1365719,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000036,206000036,한솔마을청구아파트,37.3640288,127.1236666,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000046,206000046,한솔마을청구아파트,37.3641908,127.1233954,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000045,206000045,정든마을.우성아파트,37.3624701,127.1229523,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000724,206000724,서울대학교병원,37.3504804,127.1219829,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000722,206000722,한국장애인고용공단.서울대병원,37.3477689,127.1238883,2020-09-24 7:32,7637,11,SEB,서울특별시
SEB206000711,206000711,청구아파트,37.3388744,127.1203177,2020-09-24 7:32,0,11,SEB,서울특별시
SEB101000038,101000038,시청.서소문청사,37.5635248,126.9749539,2020-09-24 7:32,2135,11,SEB,서울특별시
SEB206000640,206000640,동안교,37.3972186,127.1099122,2020-09-24 7:32,0,11,SEB,서울특별시
SEB204000017,204000017,태평4동행정복지센터.금빛초교,37.4479686,127.1410106,2020-09-24 7:32,0,11,SEB,서울특별시
SEB227000299,227000299,플로리체위례,37.4739365,127.1500337,2020-09-24 7:32,28468,11,SEB,서울특별시
SEB204000325,204000325,위례고운초교,37.4711289,127.1466946,2020-09-24 7:32,5312,11,SEB,서울특별시
SEB234000055,234000055,창뜰마을입구.한토이,37.3494156,127.1719638,2020-09-24 7:32,0,11,SEB,서울특별시
SEB234000051,234000051,능평4리.119안전센터,37.3567786,127.1653396,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000287,206000287,율동공원,37.3727894,127.1469175,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000188,206000188,율동공원,37.3727168,127.1464986,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000376,206000376,장안중학교후문,37.370827,127.1475114,2020-09-24 7:32,0,11,SEB,서울특별시
SEB234000061,234000061,용상골현대아파트,37.3543639,127.1647506,2020-09-24 7:32,0,11,SEB,서울특별시
SEB228001071,228001071,능평교.고려바른정형외과,37.343281,127.1779286,2020-09-24 7:32,0,11,SEB,서울특별시
SEB228001068,228001068,능원리,37.3375086,127.1678402,2020-09-24 7:32,0,11,SEB,서울특별시
SEB228001218,228001218,쌍용자동차.한국물류,37.3327036,127.1603892,2020-09-24 7:32,0,11,SEB,서울특별시
SEB228001602,228001602,다솔농장,37.3305384,127.1487188,2020-09-24 7:32,0,11,SEB,서울특별시
SEB228001182,228001182,오산리종점,37.3298273,127.1503662,2020-09-24 7:32,29363,11,SEB,서울특별시
SEB206000278,206000278,롯데백화점.수내역,37.3774181,127.1154336,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000189,206000189,정자역,37.3657316,127.1079534,2020-09-24 7:32,0,11,SEB,서울특별시
SEB204000335,204000335,위례중앙초등학교,37.4713169,127.1342559,2020-09-24 7:32,5325,11,SEB,서울특별시
SEB206000087,206000087,미금역.청솔마을.2001아울렛,37.3509214,127.1092254,2020-09-24 7:32,0,11,SEB,서울특별시
SEB106000230,106000230,망우동고개,37.6010146,127.1081645,2020-09-24 7:32,7326,11,SEB,서울특별시
SEB228000997,228000997,힐스테이트.현대1차,37.3312445,127.1280481,2020-09-24 7:32,0,11,SEB,서울특별시
SEB228001077,228001077,내대지마을7단지.새터마을,37.33179,127.1251278,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000253,206000253,느티마을.경남빌라,37.3746373,127.1116017,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000297,206000297,분당구청.중앙공원후문,37.3815672,127.1205665,2020-09-24 7:32,0,11,SEB,서울특별시
SEB206000257,206000257,로얄팰리스아파트,37.374521,127.1107095,2020-09-24 7:32,0,11,SEB,서울특별시
SEB228003575,228003575,죽전야외음악당.성현마을2단지,37.3251841,127.1244623,2020-09-24 7:32,56662,11,SEB,서울특별시
SEB228001737,228001737,단국대.치과병원,37.3223226,127.1254176,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000395,207000395,민락동종점,37.747894,127.08574,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000146,207000146,송산주공1.9단지,37.7482794,127.0811055,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000553,207000553,경기도청북부청사역,37.7507106,127.0716757,2020-09-24 7:32,8554,11,SEB,서울특별시
SEB207000101,207000101,천보중학교,37.749854,127.0648747,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000465,207000465,민락교,37.7479826,127.1178636,2020-09-24 7:32,8472,11,SEB,서울특별시
SEB207000626,207000626,민락센트럴17단지.우미린아파트,37.7515821,127.1138125,2020-09-24 7:32,8599,11,SEB,서울특별시
SEB207000560,207000560,양지마을8단지정문,37.7550969,127.1116774,2020-09-24 7:32,8560,11,SEB,서울특별시
SEB207000167,207000167,구터미널,37.7424624,127.051485,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000047,207000047,검은돌,37.7158498,127.1037766,2020-09-24 7:32,61103,11,SEB,서울특별시
SEB221000151,221000151,건영.성원아파트.동구동주민센터,37.6125,127.137767,2020-09-24 7:32,0,11,SEB,서울특별시
SEB221000150,221000150,최촌마을,37.6094827,127.1360272,2020-09-24 7:32,0,11,SEB,서울특별시
SEB221000139,221000139,아치울마을,37.5729594,127.1216177,2020-09-24 7:32,0,11,SEB,서울특별시
SEB104000081,104000081,워커힐입구,37.5506134,127.1087232,2020-09-24 7:32,5174,11,SEB,서울특별시
SEB104000271,104000271,워커힐아파트.광장동,37.5478957,127.1067149,2020-09-24 7:32,5172,11,SEB,서울특별시
SEB104000280,104000280,강변역B,37.5359746,127.0935345,2020-09-24 7:32,5266,11,SEB,서울특별시
SEB221000036,221000036,우미내검문소.고구려대장간마을,37.563631,127.1152895,2020-09-24 7:32,0,11,SEB,서울특별시
SEB221000007,221000007,챔피언스파크.동사골,37.5683039,127.1184858,2020-09-24 7:32,0,11,SEB,서울특별시
SEB221000003,221000003,정각사입구,37.5904211,127.1313162,2020-09-24 7:32,0,11,SEB,서울특별시
SEB221000097,221000097,동구동주민센터,37.6118398,127.1381533,2020-09-24 7:32,0,11,SEB,서울특별시
SEB221000016,221000016,우리나라최대왕릉군인동구릉,37.6170306,127.1381499,2020-09-24 7:32,0,11,SEB,서울특별시
SEB222000576,222000576,퇴계원고등학교.금호아파트.뱅이,37.6591939,127.1461353,2020-09-24 7:32,23076,11,SEB,서울특별시
SEB207000132,207000132,경기도청북부청사,37.7486531,127.07083,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000673,235000673,GS자이5단지,37.7988612,127.1081474,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000674,235000674,GS자이3.4단지,37.7965576,127.1055473,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235001158,235001158,양주농협삼숭지소,37.7971586,127.1024951,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000675,235000675,GS자이1.2단지,37.7962034,127.1062893,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000859,235000859,GS자이7단지,37.8038114,127.1064287,2020-09-24 7:32,39791,11,SEB,서울특별시
SEB235000835,235000835,단촌삼거리,37.8045782,126.9734862,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000041,235000041,신사래.조양빌라.형제빌라,37.8277716,126.9816505,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000427,235000427,능안말,37.8104309,126.9929678,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000229,235000229,무태안.대교아파트,37.7958107,127.0090562,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000461,207000461,휴먼시아3단지,37.7613419,127.0381297,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000313,207000313,녹양초등학교,37.7612933,127.0357928,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000274,207000274,안골,37.7428874,127.0267481,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000319,207000319,범골입구.상우고등학교,37.7329272,127.0372261,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000223,207000223,의정부시청.세무서,37.7392904,127.0350409,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000232,235000232,유양공단사무실,37.7915036,127.0154138,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000434,235000434,8사단사령부,37.8047997,127.002603,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000828,235000828,코오롱패션,37.8022218,126.9638605,2020-09-24 7:32,39872,11,SEB,서울특별시
SEB215000034,215000034,안창말입구,37.9311416,127.0564233,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000700,235000700,봉양사거리,37.8679217,127.0606184,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000156,235000156,탑동,37.8383985,127.0553433,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000153,235000153,KBS중계소.금용아파트,37.8263077,127.0525059,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000152,235000152,우리은행.덕계고등학교,37.8234701,127.0499162,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000243,235000243,양주시청.시청보건소,37.7854605,127.0469984,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000020,207000020,가구거리.경의초등학교,37.7352486,127.0496864,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000088,207000088,가구거리.경의초등학교,37.734654,127.0495045,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000244,235000244,양주시청.시청보건소,37.7849347,127.0471749,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235001002,235001002,성음악기앞,37.8524457,127.0547774,2020-09-24 7:32,0,11,SEB,서울특별시
SEB215000175,215000175,송내주공5단지후문,37.8831991,127.0531818,2020-09-24 7:32,0,11,SEB,서울특별시
SEB215000058,215000058,보영여중고.은성교회,37.9117137,127.0581309,2020-09-24 7:32,0,11,SEB,서울특별시
SEB215000051,215000051,창말(동양대학교),37.9351515,127.0557765,2020-09-24 7:32,16069,11,SEB,서울특별시
SEB235000264,235000264,가업리마을회관,37.7857,126.9745676,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000260,235000260,백석중학교,37.7871393,126.9902159,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000251,235000251,어둔동마을회관,37.7754119,127.0179637,2020-09-24 7:32,0,11,SEB,서울특별시
SEB102000107,102000107,후암시장,37.5497467,126.9775446,2020-09-24 7:32,3201,11,SEB,서울특별시
SEB101000130,101000130,동대문역사문화공원,37.5654113,127.0091092,2020-09-24 7:32,2235,11,SEB,서울특별시
SEB222001564,222001564,미리내마을4-2단지.한별초등학교,37.646458,127.1149281,2020-09-24 7:32,42420,11,SEB,서울특별시
SEB222001915,222001915,효성해링턴코트.별내커뮤니티센,37.655183,127.1249291,2020-09-24 7:32,42445,11,SEB,서울특별시
SEB222001504,222001504,화접초등학교.별내고등학교,37.6518325,127.1159929,2020-09-24 7:32,42404,11,SEB,서울특별시
SEB106000451,106000451,능말입구,37.6140071,127.1054127,2020-09-24 7:32,7447,11,SEB,서울특별시
SEB106000211,106000211,능산지하차도,37.6009474,127.1006376,2020-09-24 7:32,7306,11,SEB,서울특별시
SEB106000210,106000210,신내새한아파트앞,37.6058381,127.1010485,2020-09-24 7:32,7305,11,SEB,서울특별시
SEB107000235,107000235,석계역,37.6137162,127.0654245,2020-09-24 7:32,8332,11,SEB,서울특별시
SEB110000356,110000356,석계역1번출구,37.6147437,127.0649394,2020-09-24 7:32,11457,11,SEB,서울특별시
SEB101000011,101000011,"서울의료보건고등학교,서울역서부",37.5565519,126.9679392,2020-09-24 7:32,2103,11,SEB,서울특별시
SEB101000010,101000010,손기정체육공원입구,37.5544459,126.9662339,2020-09-24 7:32,2102,11,SEB,서울특별시
SEB113000055,113000055,한겨레신문사,37.5481467,126.9588159,2020-09-24 7:32,14145,11,SEB,서울특별시
SEB118000054,118000054,여의나루역,37.5273043,126.931621,2020-09-24 7:32,19139,11,SEB,서울특별시
SEB118000055,118000055,여의나루역,37.5273875,126.9320237,2020-09-24 7:32,19140,11,SEB,서울특별시
SEB113000052,113000052,공덕시장,37.5442945,126.953997,2020-09-24 7:32,14142,11,SEB,서울특별시
SEB113000056,113000056,한겨레신문사,37.5480062,126.9590887,2020-09-24 7:32,14146,11,SEB,서울특별시
SEB102000133,102000133,만리동고개,37.5517155,126.962971,2020-09-24 7:32,3227,11,SEB,서울특별시
SEB102000134,102000134,손기정체육공원,37.5542153,126.966423,2020-09-24 7:32,3228,11,SEB,서울특별시
SEB107000244,107000244,상진운수종점,37.611267,127.065628,2020-09-24 7:32,8342,11,SEB,서울특별시
SEB106000085,106000085,지하철7호선사가정역,37.5812242,127.0884337,2020-09-24 7:32,7179,11,SEB,서울특별시
SEB105000145,105000145,촬영소사거리.세양청마루아파트앞,37.5728708,127.0654476,2020-09-24 7:32,6231,11,SEB,서울특별시
SEB105000142,105000142,답십리2동한양아파트앞,37.5729091,127.0612373,2020-09-24 7:32,6228,11,SEB,서울특별시
SEB105000132,105000132,롯데캐슬노블레스,37.5755552,127.0484716,2020-09-24 7:32,6218,11,SEB,서울특별시
SEB102000136,102000136,남영역,37.5422202,126.9709244,2020-09-24 7:32,3230,11,SEB,서울특별시
SEB102000034,102000034,숙대입구역.청파동주민센터,37.5453812,126.9707772,2020-09-24 7:32,3128,11,SEB,서울특별시
SEB102000032,102000032,청파동,37.5488115,126.970133,2020-09-24 7:32,3126,11,SEB,서울특별시
SEB105000136,105000136,답십리래미안위브아파트,37.5726978,127.0547603,2020-09-24 7:32,6222,11,SEB,서울특별시
SEB105000141,105000141,답십리2동한양아파트앞,37.5726702,127.0614069,2020-09-24 7:32,6227,11,SEB,서울특별시
SEB105000150,105000150,국민은행장안동지점,37.5720249,127.0741187,2020-09-24 7:32,6236,11,SEB,서울특별시
SEB112000004,112000004,DMC래미안e.편한세상요진아파트,37.571577,126.910313,2020-09-24 7:32,13004,11,SEB,서울특별시
SEB111000004,111000004,수색교,37.5854,126.889241,2020-09-24 7:32,12004,11,SEB,서울특별시
SEB106000097,106000097,면일초등학교,37.5917862,127.0982687,2020-09-24 7:32,7191,11,SEB,서울특별시
SEB106000069,106000069,봉우재고개,37.595112,127.0973048,2020-09-24 7:32,7163,11,SEB,서울특별시
SEB106000055,106000055,KT중랑지점,37.5907703,127.0782592,2020-09-24 7:32,7149,11,SEB,서울특별시
SEB113000128,113000128,합정역,37.5510604,126.9156095,2020-09-24 7:32,14219,11,SEB,서울특별시
SEB113000014,113000014,월드컵경기장남측.월드컵공원,37.5667212,126.8961844,2020-09-24 7:32,14104,11,SEB,서울특별시
SEB113000026,113000026,월드컵파크3단지정문,37.573822,126.889228,2020-09-24 7:32,14116,11,SEB,서울특별시
SEB113000012,113000012,마포구청,37.5649023,126.9018904,2020-09-24 7:32,14102,11,SEB,서울특별시
SEB113000162,113000162,마포구청역입구,37.5605946,126.9057249,2020-09-24 7:32,14253,11,SEB,서울특별시
SEB113000422,113000422,홍대입구역,37.556401,126.9232979,2020-09-24 7:32,14015,11,SEB,서울특별시
SEB106000068,106000068,봉우재고개,37.595025,127.097837,2020-09-24 7:32,7162,11,SEB,서울특별시
SEB106000089,106000089,방약국앞,37.5757745,127.0858494,2020-09-24 7:32,7183,11,SEB,서울특별시
SEB106000087,106000087,면남초등학교,37.5786342,127.0863248,2020-09-24 7:32,7181,11,SEB,서울특별시
SEB106000084,106000084,지하철7호선사가정역,37.5799818,127.0882251,2020-09-24 7:32,7178,11,SEB,서울특별시
SEB105000018,105000018,신설동역,37.5764535,127.0255836,2020-09-24 7:32,6101,11,SEB,서울특별시
SEB112000036,112000036,이대부중,37.563644,126.944163,2020-09-24 7:32,13119,11,SEB,서울특별시
SEB112000173,112000173,연가교,37.57252,126.921793,2020-09-24 7:32,13256,11,SEB,서울특별시
SEB112000177,112000177,서대문종합사회복지관,37.5712597,126.9200245,2020-09-24 7:32,13260,11,SEB,서울특별시
SEB112000016,112000016,이대후문,37.5626001,126.9433012,2020-09-24 7:32,13016,11,SEB,서울특별시
SEB112000037,112000037,이대부고,37.5648262,126.9459959,2020-09-24 7:32,13120,11,SEB,서울특별시
SEB107000222,107000222,돈암초교입구,37.5910822,127.0122536,2020-09-24 7:32,8318,11,SEB,서울특별시
SEB113000142,113000142,홍익대학교,37.5530705,126.9246414,2020-09-24 7:32,14233,11,SEB,서울특별시
SEB106000167,106000167,쌍용아파트신내테크노타운앞,37.6031155,127.0880531,2020-09-24 7:32,7262,11,SEB,서울특별시
SEB106000175,106000175,동성프라자앞,37.6077071,127.0976236,2020-09-24 7:32,7270,11,SEB,서울특별시
SEB123000253,123000253,가락동미륭아파트,37.4926622,127.1282354,2020-09-24 7:32,24344,11,SEB,서울특별시
SEB123000289,123000289,제일오피스텔,37.4932063,127.1198178,2020-09-24 7:32,24380,11,SEB,서울특별시
SEB123000055,123000055,잠실종합운동장,37.5111175,127.0720732,2020-09-24 7:32,24144,11,SEB,서울특별시
SEB122000076,122000076,강남구청역,37.5183006,127.0410138,2020-09-24 7:32,23178,11,SEB,서울특별시
SEB122000325,122000325,영동고교앞,37.5215035,127.0398932,2020-09-24 7:32,23432,11,SEB,서울특별시
SEB100000179,100000179,이화동(이화장),37.576257,127.002955,2020-09-24 7:32,1277,11,SEB,서울특별시
SEB122000084,122000084,청담역.경기고교,37.519754,127.0565441,2020-09-24 7:32,23187,11,SEB,서울특별시
SEB123000065,123000065,잠실종합운동장,37.5104187,127.0728158,2020-09-24 7:32,24154,11,SEB,서울특별시
SEB123000010,123000010,가락시장.가락시장역,37.4947387,127.1164919,2020-09-24 7:32,24010,11,SEB,서울특별시
SEB123000234,123000234,문정동대우아파트,37.486845,127.126833,2020-09-24 7:32,24324,11,SEB,서울특별시
SEB123000226,123000226,한림연예예술고교,37.485403,127.131745,2020-09-24 7:32,24316,11,SEB,서울특별시
SEB123000370,123000370,송파파인타운2단지.구립송파복지센터,37.485133,127.132647,2020-09-24 7:32,24462,11,SEB,서울특별시
SEB205000133,205000133,스타타워.동방렌탈,37.4344596,127.1763754,2020-09-24 7:32,49059,11,SEB,서울특별시
SEB205000155,205000155,성남자이아파트,37.4322479,127.1572809,2020-09-24 7:32,49079,11,SEB,서울특별시
SEB205000152,205000152,영성중학교.하대원동행정복지센,37.4285508,127.1453565,2020-09-24 7:32,49085,11,SEB,서울특별시
SEB205000082,205000082,성남종합운동장.성남동행정복지,37.4344471,127.1379392,2020-09-24 7:32,49006,11,SEB,서울특별시
SEB204000019,204000019,성남수정경찰서,37.4417956,127.1276944,2020-09-24 7:32,48021,11,SEB,서울특별시
SEB123000013,123000013,문정법조단지.건영아파트,37.482125,127.124748,2020-09-24 7:32,24013,11,SEB,서울특별시
SEB123000001,123000001,잠실역.잠실대교.남단,37.5155364,127.0984435,2020-09-24 7:32,24001,11,SEB,서울특별시
SEB103000167,103000167,성수2가3동주민센터,37.5501678,127.0546962,2020-09-24 7:32,4269,11,SEB,서울특별시
SEB103000030,103000030,한양대정문,37.5563883,127.0431286,2020-09-24 7:32,4129,11,SEB,서울특별시
SEB123000016,123000016,장지역.가든파이브,37.479907,127.125472,2020-09-24 7:32,24016,11,SEB,서울특별시
SEB204000085,204000085,중앙시장.농협,37.4414632,127.1342981,2020-09-24 7:32,48032,11,SEB,서울특별시
SEB205000014,205000014,아튼빌아파트.중원청소년수련관,37.4298619,127.1523232,2020-09-24 7:32,49083,11,SEB,서울특별시
SEB205000060,205000060,스타타워.동방렌탈,37.4343039,127.1763357,2020-09-24 7:32,49060,11,SEB,서울특별시
SEB205000127,205000127,상대원시장,37.4356888,127.1582711,2020-09-24 7:32,49073,11,SEB,서울특별시
SEB104000061,104000061,구의사거리,37.5458173,127.086348,2020-09-24 7:32,5154,11,SEB,서울특별시
SEB105000021,105000021,용두로타리한국의류시험연구원,37.5772564,127.029482,2020-09-24 7:32,6104,11,SEB,서울특별시
SEB124000429,124000429,강일리버파크6단지,37.5640279,127.1754266,2020-09-24 7:32,25317,11,SEB,서울특별시
SEB124000003,124000003,고덕리엔파크1단지,37.5611595,127.1704714,2020-09-24 7:32,25103,11,SEB,서울특별시
SEB124000041,124000041,배재중고등학교,37.5547887,127.1494506,2020-09-24 7:32,25141,11,SEB,서울특별시
SEB124000055,124000055,암사역선사현대아파트,37.5508414,127.1276333,2020-09-24 7:32,25155,11,SEB,서울특별시
SEB123000078,123000078,삼전역,37.5039542,127.0897903,2020-09-24 7:32,24167,11,SEB,서울특별시
SEB121000262,121000262,강남역,37.4975009,127.0268505,2020-09-24 7:32,22339,11,SEB,서울특별시
SEB122000227,122000227,한티역7번출구,37.495722,127.05194,2020-09-24 7:32,23331,11,SEB,서울특별시
SEB122000132,122000132,은마아파트,37.4994452,127.0632605,2020-09-24 7:32,23235,11,SEB,서울특별시
SEB123000092,123000092,석촌동한솔아파트,37.5042096,127.1056981,2020-09-24 7:32,24181,11,SEB,서울특별시
SEB123000105,123000105,송파여성문화회관,37.5066731,127.109743,2020-09-24 7:32,24194,11,SEB,서울특별시
SEB123000143,123000143,풍납동극동.쌍용아파트,37.526705,127.1186065,2020-09-24 7:32,24232,11,SEB,서울특별시
SEB207000270,207000270,경기도립의료원의정부병원,37.7416744,127.0419016,2020-09-24 7:32,0,11,SEB,서울특별시
SEB109000394,109000394,거성학마을아파트,37.666255,127.0378894,2020-09-24 7:32,10617,11,SEB,서울특별시
SEB207000333,207000333,우정마을,37.7660682,127.0410295,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000270,235000270,어둔동고개,37.7831369,127.0067929,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000266,235000266,동화세아아파트,37.7860857,126.984062,2020-09-24 7:32,0,11,SEB,서울특별시
SEB235000265,235000265,창조교회,37.7843188,126.9791238,2020-09-24 7:32,0,11,SEB,서울특별시
SEB236000516,236000516,설운3통.여단앞,37.845005,127.1589735,2020-09-24 7:32,0,11,SEB,서울특별시
SEB236000578,236000578,이동교5리.축석검문소,37.7784351,127.1152045,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000169,207000169,꽃동네입구,37.7508231,127.0614914,2020-09-24 7:32,0,11,SEB,서울특별시
SEB207000183,207000183,세아아파트.거성아파트.벽산아파,37.7557082,127.0739182,2020-09-24 7:32,8227,11,SEB,서울특별시
SEB222001491,222001491,구별내면사무소,37.6668308,127.1199628,2020-09-24 7:32,0,11,SEB,서울특별시
SEB222001566,222001566,별내상업지구,37.6454914,127.1258232,2020-09-24 7:32,0,11,SEB,서울특별시
SEB222001937,222001937,주을래마을,37.6416756,127.1280894,2020-09-24 7:32,42075,11,SEB,서울특별시
SEB221000341,221000341,사노동.안말,37.6312203,127.1383271,2020-09-24 7:32,22272,11,SEB,서울특별시
SEB221000232,221000232,갈매1.2단지.이스트힐정문,37.6349862,127.119737,2020-09-24 7:32,22220,11,SEB,서울특별시
SEB221000330,221000330,한라비발디후문,37.6376501,127.1209932,2020-09-24 7:32,22261,11,SEB,서울특별시
SEB222001646,222001646,현대아이파크1차,37.6627111,127.1191017,2020-09-24 7:32,0,11,SEB,서울특별시
SEB222001493,222001493,현대아이파크2차,37.6645872,127.1186102,2020-09-24 7:32,49458,11,SEB,서울특별시
SEB207000545,207000545,민락2지구대우푸르지오아파트,37.7516301,127.1121915,2020-09-24 7:32,8544,11,SEB,서울특별시
SEB207000593,207000593,e편한세상신곡포레스타뷰아파트,37.7427648,127.0668391,2020-09-24 7:32,8464,11,SEB,서울특별시
SEB207000196,207000196,금오중학교,37.7487235,127.0562884,2020-09-24 7:32,0,11,SEB,서울특별시
SEB110000644,110000644,상계4동,37.6738791,127.0844987,2020-09-24 7:32,11996,11,SEB,서울특별시
SEB222001110,222001110,순화궁입구,37.6885224,127.1078788,2020-09-24 7:32,0,11,SEB,서울특별시
SEB222000595,222000595,수락산등산로입구,37.6999454,127.1033848,2020-09-24 7:32,0,11,SEB,서울특별시
SEB222001676,222001676,수락산유원지,37.7061977,127.1083146,2020-09-24 7:32,0,11,SEB,서울특별시
SEB222001454,222001454,숫돌고개,37.7079464,127.1090152,2020-09-24 7:32,0,11,SEB,서울특별시
SEB225000047,225000047,산본역,37.3578255,126.9336613,2020-09-24 7:32,0,11,SEB,서울특별시
SEB225000051,225000051,주공2.3단지아파트입구,37.3551224,126.933256,2020-09-24 7:32,0,11,SEB,서울특별시
SEB225000097,225000097,금정농협앞,37.3654534,126.9426201,2020-09-24 7:32,0,11,SEB,서울특별시
SEB208000156,208000156,벽산상가.2001아울렛,37.3961723,126.9233775,2020-09-24 7:32,57027,11,SEB,서울특별시
SEB121000972,121000972,양재역신한은행앞,37.482909,127.0352377,2020-09-24 7:32,22999,11,SEB,서울특별시
SEB209000054,209000054,평촌역,37.3946794,126.9646786,2020-09-24 7:32,0,11,SEB,서울특별시
SEB225000428,225000428,송안초등학교,37.3169669,126.92085,2020-09-24 7:32,26409,11,SEB,서울특별시
SEB225000427,225000427,송안초등학교,37.3166401,126.9202997,2020-09-24 7:32,26408,11,SEB,서울특별시
SEB226000101,226000101,꿈마을아파트,37.3174906,126.9503466,2020-09-24 7:32,0,11,SEB,서울특별시
SEB226000099,226000099,의왕역,37.3215399,126.9489031,2020-09-24 7:32,27002,11,SEB,서울특별시
SEB226000098,226000098,부곡주유소,37.3247033,126.9486503,2020-09-24 7:32,0,11,SEB,서울특별시
SEB209000241,209000241,호계삼거리.디오슈페리움,37.3656844,126.9576253,2020-09-24 7:32,0,11,SEB,서울특별시
SEB209000226,209000226,LS타워,37.3723737,126.9484645,2020-09-24 7:32,0,11,SEB,서울특별시
SEB118000085,118000085,영등포구민회관.영등포경찰서,37.5267409,126.899728,2020-09-24 7:32,19170,11,SEB,서울특별시
SEB209000009,209000009,유통단지사거리,37.3682056,126.9541865,2020-09-24 7:32,0,11,SEB,서울특별시
SEB226000080,226000080,의왕역,37.3213676,126.9487915,2020-09-24 7:32,27004,11,SEB,서울특별시
SEB226000184,226000184,한국철도기술연구원,37.3129814,126.9528957,2020-09-24 7:32,0,11,SEB,서울특별시
SEB226000066,226000066,대원아파트,37.3763367,126.9706939,2020-09-24 7:32,0,11,SEB,서울특별시
SEB226000063,226000063,국민체육센터,37.381522,126.9756168,2020-09-24 7:32,0,11,SEB,서울특별시
SEB209000101,209000101,평촌동행정복지센터,37.3944877,126.9768729,2020-09-24 7:32,0,11,SEB,서울특별시
SEB209000032,209000032,인덕원역4호선,37.4027761,126.9751351,2020-09-24 7:32,56037,11,SEB,서울특별시
SEB226000210,226000210,대림아파트1단지,37.3895773,126.9814749,2020-09-24 7:32,0,11,SEB,서울특별시
SEB226000128,226000128,갈뫼중학교.내손1동주민센터,37.3772669,126.9752993,2020-09-24 7:32,0,11,SEB,서울특별시
